article_id,queried_author,author_type,publication_year,keyword,keyword_score,keyword_score_level,keyword_doc_frequency,keyword_specificity_level
https://openalex.org/W4375950613,Kadambot H. M. Siddique,Collaborator,2023,Horticulture,0.3866734504699707,low,618,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Mulch,0.9440425634384155,high,84,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Soil carbon,0.6777898073196411,medium,292,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Chemistry,0.556521475315094,medium,1257,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Mineralization (soil science),0.551247239112854,medium,34,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Agronomy,0.5314027070999146,medium,3661,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Phosphorus,0.45552241802215576,medium,120,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Agroecosystem,0.4443408250808716,medium,165,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Sowing,0.4442436099052429,medium,515,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Field experiment,0.4398782253265381,medium,134,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Nitrogen,0.40747570991516113,medium,511,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Environmental science,0.40113693475723267,medium,4063,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Soil water,0.3118526041507721,low,826,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Soil science,0.20663735270500183,low,800,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Agriculture,0.1071380078792572,low,1556,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Biology,0.07401084899902344,low,4487,broad
https://openalex.org/W4281785201,Kadambot H. M. Siddique,Collaborator,2022,Ecology,0.06566989421844482,low,2602,broad
https://openalex.org/W4377966261,Kadambot H. M. Siddique,Collaborator,2023,Archaea,0.5915566682815552,medium,1,very_specific
https://openalex.org/W4377966261,Kadambot H. M. Siddique,Collaborator,2023,Agronomy,0.5682960152626038,medium,3661,broad
https://openalex.org/W4377966261,Kadambot H. M. Siddique,Collaborator,2023,Drip irrigation,0.5257314443588257,medium,22,broad
https://openalex.org/W4377966261,Kadambot H. M. Siddique,Collaborator,2023,Aeration,0.5190644860267639,medium,11,broad
https://openalex.org/W4377966261,Kadambot H. M. Siddique,Collaborator,2023,Biology,0.5096621513366699,medium,4487,broad
https://openalex.org/W4377966261,Kadambot H. M. Siddique,Collaborator,2023,Soil carbon,0.4710305333137512,medium,292,broad
https://openalex.org/W4377966261,Kadambot H. M. Siddique,Collaborator,2023,Microbial population biology,0.4508327543735504,medium,31,broad
https://openalex.org/W4377966261,Kadambot H. M. Siddique,Collaborator,2023,Thaumarchaeota,0.44388383626937866,medium,1,very_specific
https://openalex.org/W4377966261,Kadambot H. M. Siddique,Collaborator,2023,Soil water,0.42774054408073425,medium,826,broad
https://openalex.org/W4377966261,Kadambot H. M. Siddique,Collaborator,2023,Irrigation,0.35787713527679443,low,407,broad
https://openalex.org/W4377966261,Kadambot H. M. Siddique,Collaborator,2023,Ecology,0.32359862327575684,low,2602,broad
https://openalex.org/W4377966261,Kadambot H. M. Siddique,Collaborator,2023,Bacteria,0.19824814796447754,low,78,broad
https://openalex.org/W4382402377,Kadambot H. M. Siddique,Collaborator,2023,Digital elevation model,0.759100079536438,high,10,intermediate
https://openalex.org/W4382402377,Kadambot H. M. Siddique,Collaborator,2023,Remote sensing,0.5700015425682068,medium,632,broad
https://openalex.org/W4382402377,Kadambot H. M. Siddique,Collaborator,2023,Elevation (ballistics),0.44539833068847656,medium,5,intermediate
https://openalex.org/W4382402377,Kadambot H. M. Siddique,Collaborator,2023,RGB color model,0.4450605511665344,medium,12,broad
https://openalex.org/W4382402377,Kadambot H. M. Siddique,Collaborator,2023,Environmental science,0.4402361214160919,medium,4063,broad
https://openalex.org/W4382402377,Kadambot H. M. Siddique,Collaborator,2023,Land cover,0.43584102392196655,medium,63,broad
https://openalex.org/W4382402377,Kadambot H. M. Siddique,Collaborator,2023,Hydrology (agriculture),0.3628649115562439,low,376,broad
https://openalex.org/W4382402377,Kadambot H. M. Siddique,Collaborator,2023,Computer science,0.2609425187110901,low,1968,broad
https://openalex.org/W4382402377,Kadambot H. M. Siddique,Collaborator,2023,Land use,0.2540377378463745,low,123,broad
https://openalex.org/W4382402377,Kadambot H. M. Siddique,Collaborator,2023,Geology,0.22735506296157837,low,881,broad
https://openalex.org/W4382402377,Kadambot H. M. Siddique,Collaborator,2023,Artificial intelligence,0.21359366178512573,low,718,broad
https://openalex.org/W4382402377,Kadambot H. M. Siddique,Collaborator,2023,Civil engineering,0.09498608112335205,low,14,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Shoot,0.6911096572875977,medium,136,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Biology,0.678784966468811,medium,4487,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Nutrient,0.6514280438423157,medium,292,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Phosphorus,0.615098237991333,medium,120,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Photosynthesis,0.6006333827972412,medium,431,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Agronomy,0.5836928486824036,medium,3661,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Plant physiology,0.5351442098617554,medium,76,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Biomass (ecology),0.5262562036514282,medium,402,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Rhizosphere,0.5123246908187866,medium,42,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Relative growth rate,0.48058414459228516,medium,4,intermediate
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Crop,0.4605919122695923,medium,1565,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Stomatal conductance,0.4493662118911743,medium,85,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Soil fertility,0.42281392216682434,medium,102,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Chlorophyll,0.422615647315979,medium,114,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Sowing,0.4111630618572235,medium,515,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Horticulture,0.359011173248291,low,618,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Botany,0.3054846525192261,low,798,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Soil water,0.29029059410095215,low,826,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Chemistry,0.17152515053749084,low,1257,broad
https://openalex.org/W4384928556,Kadambot H. M. Siddique,Collaborator,2023,Growth rate,0.15328940749168396,low,8,intermediate
https://openalex.org/W4386713414,Kadambot H. M. Siddique,Collaborator,2023,Intercropping,0.9109185934066772,high,64,broad
https://openalex.org/W4386713414,Kadambot H. M. Siddique,Collaborator,2023,Monoculture,0.867674708366394,high,32,broad
https://openalex.org/W4386713414,Kadambot H. M. Siddique,Collaborator,2023,Forage,0.7201013565063477,medium,66,broad
https://openalex.org/W4386713414,Kadambot H. M. Siddique,Collaborator,2023,Fertilizer,0.6981706619262695,medium,416,broad
https://openalex.org/W4386713414,Kadambot H. M. Siddique,Collaborator,2023,Agronomy,0.6738647818565369,medium,3661,broad
https://openalex.org/W4386713414,Kadambot H. M. Siddique,Collaborator,2023,Sativum,0.5175241827964783,medium,14,broad
https://openalex.org/W4386713414,Kadambot H. M. Siddique,Collaborator,2023,Biofertilizer,0.5014946460723877,medium,13,broad
https://openalex.org/W4386713414,Kadambot H. M. Siddique,Collaborator,2023,Trigonella,0.43753761053085327,medium,4,intermediate
https://openalex.org/W4386713414,Kadambot H. M. Siddique,Collaborator,2023,Cropping system,0.42903241515159607,medium,185,broad
https://openalex.org/W4386713414,Kadambot H. M. Siddique,Collaborator,2023,Biology,0.42360031604766846,medium,4487,broad
https://openalex.org/W4386713414,Kadambot H. M. Siddique,Collaborator,2023,Mathematics,0.37493351101875305,low,1695,broad
https://openalex.org/W4386713414,Kadambot H. M. Siddique,Collaborator,2023,Crop,0.33969563245773315,low,1565,broad
https://openalex.org/W4386713414,Kadambot H. M. Siddique,Collaborator,2023,Horticulture,0.21188735961914062,low,618,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Abiotic component,0.588094174861908,medium,136,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Yield (engineering),0.5280619263648987,medium,1432,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Environmental science,0.48684805631637573,medium,4063,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Soil fertility,0.48270726203918457,medium,102,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Crop yield,0.42973482608795166,medium,831,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Microbial population biology,0.4259267747402191,medium,31,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Predictive modelling,0.4214558005332947,medium,37,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Gradient boosting,0.4204913079738617,medium,8,intermediate
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Random forest,0.39979904890060425,low,62,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Agronomy,0.376714289188385,low,3661,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Machine learning,0.353807270526886,low,519,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Mathematics,0.3520825505256653,low,1695,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Soil water,0.2733796238899231,low,826,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Computer science,0.25430548191070557,low,1968,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Biology,0.23723408579826355,low,4487,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Ecology,0.23080816864967346,low,2602,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Soil science,0.2305421233177185,low,800,broad
https://openalex.org/W4393234226,Kadambot H. M. Siddique,Collaborator,2024,Bacteria,0.1324814260005951,low,78,broad
https://openalex.org/W4384934387,Kadambot H. M. Siddique,Collaborator,2023,Phosphorus,0.7368729114532471,medium,120,broad
https://openalex.org/W4384934387,Kadambot H. M. Siddique,Collaborator,2023,Nutrient,0.6481010317802429,medium,292,broad
https://openalex.org/W4384934387,Kadambot H. M. Siddique,Collaborator,2023,Point of delivery,0.6299251317977905,medium,75,broad
https://openalex.org/W4384934387,Kadambot H. M. Siddique,Collaborator,2023,Animal science,0.6103139519691467,medium,187,broad
https://openalex.org/W4384934387,Kadambot H. M. Siddique,Collaborator,2023,Nitrogen,0.5972998142242432,medium,511,broad
https://openalex.org/W4384934387,Kadambot H. M. Siddique,Collaborator,2023,Fertilizer,0.5886159539222717,medium,416,broad
https://openalex.org/W4384934387,Kadambot H. M. Siddique,Collaborator,2023,Field experiment,0.464553564786911,medium,134,broad
https://openalex.org/W4384934387,Kadambot H. M. Siddique,Collaborator,2023,Agronomy,0.4454551041126251,medium,3661,broad
https://openalex.org/W4384934387,Kadambot H. M. Siddique,Collaborator,2023,Chemistry,0.43327975273132324,medium,1257,broad
https://openalex.org/W4384934387,Kadambot H. M. Siddique,Collaborator,2023,Yield (engineering),0.41066834330558777,medium,1432,broad
https://openalex.org/W4384934387,Kadambot H. M. Siddique,Collaborator,2023,Biology,0.40303003787994385,medium,4487,broad
https://openalex.org/W4384934387,Kadambot H. M. Siddique,Collaborator,2023,Ecology,0.07726994156837463,low,2602,broad
https://openalex.org/W2968046985,Kadambot H. M. Siddique,Collaborator,2018,Germplasm,0.9113612174987793,high,101,broad
https://openalex.org/W2968046985,Kadambot H. M. Siddique,Collaborator,2018,Medicago sativa,0.8891897201538086,high,7,intermediate
https://openalex.org/W2968046985,Kadambot H. M. Siddique,Collaborator,2018,Biology,0.6500555872917175,medium,4487,broad
https://openalex.org/W2968046985,Kadambot H. M. Siddique,Collaborator,2018,Agronomy,0.5314117074012756,medium,3661,broad
https://openalex.org/W2968046985,Kadambot H. M. Siddique,Collaborator,2018,Agroforestry,0.38442209362983704,low,812,broad
https://openalex.org/W3210562851,Kadambot H. M. Siddique,Collaborator,2021,Salinity,0.897610068321228,high,89,broad
https://openalex.org/W3210562851,Kadambot H. M. Siddique,Collaborator,2021,Soil salinity,0.7456934452056885,medium,35,broad
https://openalex.org/W3210562851,Kadambot H. M. Siddique,Collaborator,2021,Environmental science,0.6035122275352478,medium,4063,broad
https://openalex.org/W3210562851,Kadambot H. M. Siddique,Collaborator,2021,Dryland salinity,0.5859361886978149,medium,3,specific
https://openalex.org/W3210562851,Kadambot H. M. Siddique,Collaborator,2021,Agronomy,0.5342250466346741,medium,3661,broad
https://openalex.org/W3210562851,Kadambot H. M. Siddique,Collaborator,2021,Soil water,0.43199342489242554,medium,826,broad
https://openalex.org/W3210562851,Kadambot H. M. Siddique,Collaborator,2021,Rhizobacteria,0.41739439964294434,medium,10,intermediate
https://openalex.org/W3210562851,Kadambot H. M. Siddique,Collaborator,2021,Hydrology (agriculture),0.34464114904403687,low,376,broad
https://openalex.org/W3210562851,Kadambot H. M. Siddique,Collaborator,2021,Soil science,0.3009319603443146,low,800,broad
https://openalex.org/W3210562851,Kadambot H. M. Siddique,Collaborator,2021,Biology,0.24311456084251404,low,4487,broad
https://openalex.org/W3210562851,Kadambot H. M. Siddique,Collaborator,2021,Ecology,0.206376850605011,low,2602,broad
https://openalex.org/W3210562851,Kadambot H. M. Siddique,Collaborator,2021,Soil biodiversity,0.18749070167541504,low,24,broad
https://openalex.org/W3210562851,Kadambot H. M. Siddique,Collaborator,2021,Geology,0.16832426190376282,low,881,broad
https://openalex.org/W3210562851,Kadambot H. M. Siddique,Collaborator,2021,Soil fertility,0.15139877796173096,low,102,broad
https://openalex.org/W4389274025,Kadambot H. M. Siddique,Collaborator,2023,Orchard,0.8348164558410645,high,19,broad
https://openalex.org/W4389274025,Kadambot H. M. Siddique,Collaborator,2023,Loess plateau,0.7622454166412354,high,24,broad
https://openalex.org/W4389274025,Kadambot H. M. Siddique,Collaborator,2023,Soil water,0.6362484693527222,medium,826,broad
https://openalex.org/W4389274025,Kadambot H. M. Siddique,Collaborator,2023,Loess,0.6282891035079956,medium,28,broad
https://openalex.org/W4389274025,Kadambot H. M. Siddique,Collaborator,2023,Environmental science,0.5753587484359741,medium,4063,broad
https://openalex.org/W4389274025,Kadambot H. M. Siddique,Collaborator,2023,Soil horizon,0.5316627025604248,medium,20,broad
https://openalex.org/W4389274025,Kadambot H. M. Siddique,Collaborator,2023,Water potential,0.44295626878738403,medium,4,intermediate
https://openalex.org/W4389274025,Kadambot H. M. Siddique,Collaborator,2023,Hydrology (agriculture),0.4162135124206543,medium,376,broad
https://openalex.org/W4389274025,Kadambot H. M. Siddique,Collaborator,2023,Water use,0.41425007581710815,medium,63,broad
https://openalex.org/W4389274025,Kadambot H. M. Siddique,Collaborator,2023,Agronomy,0.4107719659805298,medium,3661,broad
https://openalex.org/W4389274025,Kadambot H. M. Siddique,Collaborator,2023,Soil science,0.34139013290405273,low,800,broad
https://openalex.org/W4389274025,Kadambot H. M. Siddique,Collaborator,2023,Geology,0.21127742528915405,low,881,broad
https://openalex.org/W4389274025,Kadambot H. M. Siddique,Collaborator,2023,Biology,0.09529262781143188,low,4487,broad
https://openalex.org/W4399122977,Kadambot H. M. Siddique,Collaborator,2024,Biology,0.9398179054260254,high,4487,broad
https://openalex.org/W4399122977,Kadambot H. M. Siddique,Collaborator,2024,Trait,0.7566941380500793,high,146,broad
https://openalex.org/W4399122977,Kadambot H. M. Siddique,Collaborator,2024,Crop,0.6862552762031555,medium,1565,broad
https://openalex.org/W4399122977,Kadambot H. M. Siddique,Collaborator,2024,Quantitative trait locus,0.5370563268661499,medium,121,broad
https://openalex.org/W4399122977,Kadambot H. M. Siddique,Collaborator,2024,Agronomy,0.4805179536342621,medium,3661,broad
https://openalex.org/W4399122977,Kadambot H. M. Siddique,Collaborator,2024,Biotechnology,0.4502904415130615,medium,406,broad
https://openalex.org/W4399122977,Kadambot H. M. Siddique,Collaborator,2024,Genetics,0.21467292308807373,low,432,broad
https://openalex.org/W4399122977,Kadambot H. M. Siddique,Collaborator,2024,Gene,0.13679206371307373,low,416,broad
https://openalex.org/W4399122977,Kadambot H. M. Siddique,Collaborator,2024,Computer science,0.04159089922904968,low,1968,broad
https://openalex.org/W4405007659,Kadambot H. M. Siddique,Collaborator,2024,Mulch,0.8829764127731323,high,84,broad
https://openalex.org/W4405007659,Kadambot H. M. Siddique,Collaborator,2024,Yield (engineering),0.7158001065254211,medium,1432,broad
https://openalex.org/W4405007659,Kadambot H. M. Siddique,Collaborator,2024,Irrigation,0.6825619339942932,medium,407,broad
https://openalex.org/W4405007659,Kadambot H. M. Siddique,Collaborator,2024,Environmental science,0.6546366810798645,medium,4063,broad
https://openalex.org/W4405007659,Kadambot H. M. Siddique,Collaborator,2024,Agronomy,0.5961383581161499,medium,3661,broad
https://openalex.org/W4405007659,Kadambot H. M. Siddique,Collaborator,2024,Agricultural engineering,0.4902656376361847,medium,775,broad
https://openalex.org/W4405007659,Kadambot H. M. Siddique,Collaborator,2024,Quality (philosophy),0.46452248096466064,medium,68,broad
https://openalex.org/W4405007659,Kadambot H. M. Siddique,Collaborator,2024,Soil quality,0.42039138078689575,medium,39,broad
https://openalex.org/W4405007659,Kadambot H. M. Siddique,Collaborator,2024,Soil water,0.24537187814712524,low,826,broad
https://openalex.org/W4405007659,Kadambot H. M. Siddique,Collaborator,2024,Soil science,0.1715218722820282,low,800,broad
https://openalex.org/W4405007659,Kadambot H. M. Siddique,Collaborator,2024,Engineering,0.14602407813072205,low,1316,broad
https://openalex.org/W4405007659,Kadambot H. M. Siddique,Collaborator,2024,Biology,0.09789448976516724,low,4487,broad
https://openalex.org/W4405007659,Kadambot H. M. Siddique,Collaborator,2024,Materials science,0.05552637577056885,low,516,broad
https://openalex.org/W2968460560,Kadambot H. M. Siddique,Collaborator,2019,Abiotic component,0.7569447755813599,high,136,broad
https://openalex.org/W2968460560,Kadambot H. M. Siddique,Collaborator,2019,Resistance (ecology),0.7212108373641968,medium,28,broad
https://openalex.org/W2968460560,Kadambot H. M. Siddique,Collaborator,2019,Crop,0.625693678855896,medium,1565,broad
https://openalex.org/W2968460560,Kadambot H. M. Siddique,Collaborator,2019,Abiotic stress,0.4631037414073944,medium,120,broad
https://openalex.org/W2968460560,Kadambot H. M. Siddique,Collaborator,2019,Agricultural engineering,0.37794238328933716,low,775,broad
https://openalex.org/W2968460560,Kadambot H. M. Siddique,Collaborator,2019,Agronomy,0.3518584966659546,low,3661,broad
https://openalex.org/W2968460560,Kadambot H. M. Siddique,Collaborator,2019,Agroforestry,0.34917157888412476,low,812,broad
https://openalex.org/W2968460560,Kadambot H. M. Siddique,Collaborator,2019,Environmental science,0.3090265691280365,low,4063,broad
https://openalex.org/W2968460560,Kadambot H. M. Siddique,Collaborator,2019,Engineering,0.29807060956954956,low,1316,broad
https://openalex.org/W2968460560,Kadambot H. M. Siddique,Collaborator,2019,Biology,0.2867230772972107,low,4487,broad
https://openalex.org/W2968460560,Kadambot H. M. Siddique,Collaborator,2019,Ecology,0.09968915581703186,low,2602,broad
https://openalex.org/W2809687788,Kadambot H. M. Siddique,Collaborator,2018,Anthesis,0.8055523037910461,high,97,broad
https://openalex.org/W2809687788,Kadambot H. M. Siddique,Collaborator,2018,Brassica,0.6838527917861938,medium,50,broad
https://openalex.org/W2809687788,Kadambot H. M. Siddique,Collaborator,2018,Photosynthesis,0.6676011085510254,medium,431,broad
https://openalex.org/W2809687788,Kadambot H. M. Siddique,Collaborator,2018,Biology,0.6572396755218506,medium,4487,broad
https://openalex.org/W2809687788,Kadambot H. M. Siddique,Collaborator,2018,Agronomy,0.5803390145301819,medium,3661,broad
https://openalex.org/W2809687788,Kadambot H. M. Siddique,Collaborator,2018,Drought tolerance,0.5234548449516296,medium,145,broad
https://openalex.org/W2809687788,Kadambot H. M. Siddique,Collaborator,2018,Stomatal conductance,0.5029615759849548,medium,85,broad
https://openalex.org/W2809687788,Kadambot H. M. Siddique,Collaborator,2018,Drought stress,0.4488619863986969,medium,72,broad
https://openalex.org/W2809687788,Kadambot H. M. Siddique,Collaborator,2018,Abiotic component,0.42558753490448,medium,136,broad
https://openalex.org/W2809687788,Kadambot H. M. Siddique,Collaborator,2018,RuBisCO,0.4227170944213867,medium,21,broad
https://openalex.org/W2809687788,Kadambot H. M. Siddique,Collaborator,2018,Horticulture,0.4220190942287445,medium,618,broad
https://openalex.org/W2809687788,Kadambot H. M. Siddique,Collaborator,2018,Botany,0.285949170589447,low,798,broad
https://openalex.org/W2809687788,Kadambot H. M. Siddique,Collaborator,2018,Cultivar,0.19071078300476074,low,357,broad
https://openalex.org/W2809687788,Kadambot H. M. Siddique,Collaborator,2018,Ecology,0.06554809212684631,low,2602,broad
https://openalex.org/W2971380630,Kadambot H. M. Siddique,Collaborator,2019,Subsoil,0.9429877996444702,high,24,broad
https://openalex.org/W2971380630,Kadambot H. M. Siddique,Collaborator,2019,Topsoil,0.9303476810455322,high,29,broad
https://openalex.org/W2971380630,Kadambot H. M. Siddique,Collaborator,2019,Agronomy,0.8232337236404419,high,3661,broad
https://openalex.org/W2971380630,Kadambot H. M. Siddique,Collaborator,2019,Anthesis,0.6736733913421631,medium,97,broad
https://openalex.org/W2971380630,Kadambot H. M. Siddique,Collaborator,2019,Seeding,0.5986112356185913,medium,44,broad
https://openalex.org/W2971380630,Kadambot H. M. Siddique,Collaborator,2019,Cultivar,0.47323381900787354,medium,357,broad
https://openalex.org/W2971380630,Kadambot H. M. Siddique,Collaborator,2019,Soil water,0.45136430859565735,medium,826,broad
https://openalex.org/W2971380630,Kadambot H. M. Siddique,Collaborator,2019,Environmental science,0.3507459759712219,low,4063,broad
https://openalex.org/W2971380630,Kadambot H. M. Siddique,Collaborator,2019,Biology,0.3431876003742218,low,4487,broad
https://openalex.org/W2971380630,Kadambot H. M. Siddique,Collaborator,2019,Soil science,0.16538935899734497,low,800,broad
https://openalex.org/W4200299998,Kadambot H. M. Siddique,Collaborator,2021,Salinity,0.8013327121734619,high,89,broad
https://openalex.org/W4200299998,Kadambot H. M. Siddique,Collaborator,2021,Agronomy,0.7289538979530334,medium,3661,broad
https://openalex.org/W4200299998,Kadambot H. M. Siddique,Collaborator,2021,Biology,0.6759837865829468,medium,4487,broad
https://openalex.org/W4200299998,Kadambot H. M. Siddique,Collaborator,2021,Soil salinity,0.6053293347358704,medium,35,broad
https://openalex.org/W4200299998,Kadambot H. M. Siddique,Collaborator,2021,Legume,0.5866442918777466,medium,53,broad
https://openalex.org/W4200299998,Kadambot H. M. Siddique,Collaborator,2021,Saline,0.5084613561630249,medium,5,intermediate
https://openalex.org/W4200299998,Kadambot H. M. Siddique,Collaborator,2021,Genotype,0.4798445403575897,medium,168,broad
https://openalex.org/W4200299998,Kadambot H. M. Siddique,Collaborator,2021,Saline water,0.4668954610824585,medium,7,intermediate
https://openalex.org/W4200299998,Kadambot H. M. Siddique,Collaborator,2021,Phenology,0.46117767691612244,medium,278,broad
https://openalex.org/W4200299998,Kadambot H. M. Siddique,Collaborator,2021,Field experiment,0.4536137878894806,medium,134,broad
https://openalex.org/W4200299998,Kadambot H. M. Siddique,Collaborator,2021,Greenhouse,0.4516623616218567,medium,43,broad
https://openalex.org/W4200299998,Kadambot H. M. Siddique,Collaborator,2021,Horticulture,0.4501023292541504,medium,618,broad
https://openalex.org/W4200299998,Kadambot H. M. Siddique,Collaborator,2021,Point of delivery,0.43221646547317505,medium,75,broad
https://openalex.org/W4285284875,Kadambot H. M. Siddique,Collaborator,2022,Biology,0.7437869310379028,medium,4487,broad
https://openalex.org/W4285284875,Kadambot H. M. Siddique,Collaborator,2022,Germplasm,0.7349598407745361,medium,101,broad
https://openalex.org/W4285284875,Kadambot H. M. Siddique,Collaborator,2022,Molecular breeding,0.6655822992324829,medium,43,broad
https://openalex.org/W4285284875,Kadambot H. M. Siddique,Collaborator,2022,Drought tolerance,0.5786390900611877,medium,145,broad
https://openalex.org/W4285284875,Kadambot H. M. Siddique,Collaborator,2022,Biotechnology,0.5753626823425293,medium,406,broad
https://openalex.org/W4285284875,Kadambot H. M. Siddique,Collaborator,2022,Plant breeding,0.4804660677909851,medium,91,broad
https://openalex.org/W4285284875,Kadambot H. M. Siddique,Collaborator,2022,Agronomy,0.4583022892475128,medium,3661,broad
https://openalex.org/W4285284875,Kadambot H. M. Siddique,Collaborator,2022,Marker-assisted selection,0.41225215792655945,medium,16,broad
https://openalex.org/W4285284875,Kadambot H. M. Siddique,Collaborator,2022,Quantitative trait locus,0.2829511761665344,low,121,broad
https://openalex.org/W4285284875,Kadambot H. M. Siddique,Collaborator,2022,Genetics,0.2569328546524048,low,432,broad
https://openalex.org/W4285284875,Kadambot H. M. Siddique,Collaborator,2022,Gene,0.23154887557029724,low,416,broad
https://openalex.org/W4318590637,Kadambot H. M. Siddique,Collaborator,2023,Agronomy,0.82132488489151,high,3661,broad
https://openalex.org/W4318590637,Kadambot H. M. Siddique,Collaborator,2023,Fertilizer,0.7298805713653564,medium,416,broad
https://openalex.org/W4318590637,Kadambot H. M. Siddique,Collaborator,2023,Manure,0.6830772757530212,medium,48,broad
https://openalex.org/W4318590637,Kadambot H. M. Siddique,Collaborator,2023,Crop,0.53706294298172,medium,1565,broad
https://openalex.org/W4318590637,Kadambot H. M. Siddique,Collaborator,2023,Urea,0.510767936706543,medium,11,broad
https://openalex.org/W4318590637,Kadambot H. M. Siddique,Collaborator,2023,Crop rotation,0.46525058150291443,medium,135,broad
https://openalex.org/W4318590637,Kadambot H. M. Siddique,Collaborator,2023,Crop yield,0.4564019739627838,medium,831,broad
https://openalex.org/W4318590637,Kadambot H. M. Siddique,Collaborator,2023,Phosphorus,0.44501012563705444,medium,120,broad
https://openalex.org/W4318590637,Kadambot H. M. Siddique,Collaborator,2023,Environmental science,0.3782348036766052,low,4063,broad
https://openalex.org/W4318590637,Kadambot H. M. Siddique,Collaborator,2023,Chemistry,0.2609536945819855,low,1257,broad
https://openalex.org/W4318590637,Kadambot H. M. Siddique,Collaborator,2023,Biology,0.25531500577926636,low,4487,broad
https://openalex.org/W3024495243,Kadambot H. M. Siddique,Collaborator,2020,Orchard,0.7415228486061096,medium,19,broad
https://openalex.org/W3024495243,Kadambot H. M. Siddique,Collaborator,2020,Water content,0.7104077935218811,medium,132,broad
https://openalex.org/W3024495243,Kadambot H. M. Siddique,Collaborator,2020,Loess,0.5880179405212402,medium,28,broad
https://openalex.org/W3024495243,Kadambot H. M. Siddique,Collaborator,2020,Soil water,0.5800449848175049,medium,826,broad
