article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_8,citations_year_7,author_total_citations
https://openalex.org/W4381853315,Accelerated leaf appearance and flowering in maize after four decades of commercial breeding,2023-06-24,2023,article,Target_author,Archontoulis,53,121,last,True,21,Crop Science,Wiley,True,hybrid,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Anthesis', 'Hybrid', 'Phenology', 'Crop']","['Biology', 'Anthesis', 'Hybrid', 'Phenology', 'Crop', 'Growing season', 'Agronomy', 'Trait', 'Vegetative reproduction', 'Plant breeding', 'Horticulture', 'Botany', 'Cultivar']",['Zero hunger'],21,96.0,99.0,0.97532326,49,,,,2.0,8.0,8.0,3.0,,,5321
https://openalex.org/W2792917723,A comparison of indexes to estimate corn S uptake and S mineralization in the field,2018-01-22,2018,article,Collaborator,Walter D. Carciochi,15,23,first,True,6,Biology and Fertility of Soils,Springer Science+Business Media,True,bronze,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Mineralization (soil science)', 'Edaphic', 'Chemistry', 'Animal science', 'Environmental chemistry']","['Mineralization (soil science)', 'Edaphic', 'Chemistry', 'Animal science', 'Environmental chemistry', 'Soil science', 'Environmental science', 'Soil water', 'Biology']",['Life in Land'],21,90.0,98.0,0.87420052,61,4.0,4.0,1.0,4.0,2.0,3.0,1.0,,2.0,794
https://openalex.org/W2801646417,A solution for sampling position errors in maize and soybean root mass and length estimates,2018-04-27,2018,article,Target_author,Archontoulis,53,121,last,True,6,European Journal of Agronomy,Elsevier BV,False,closed,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Sampling (signal processing)', 'Position (finance)', 'Mathematics', 'Root (linguistics)', 'Row']","['Sampling (signal processing)', 'Position (finance)', 'Mathematics', 'Root (linguistics)', 'Row', 'Row crop', 'Agronomy', 'Zea mays', 'Root system', 'Statistics', 'Biology', 'Computer science', 'Agriculture']",[],20,94.0,99.0,0.93138933,43,,,2.0,4.0,6.0,2.0,,2.0,4.0,5321
https://openalex.org/W3073952028,Combining field-level data and remote sensing to understand impact of management practices on producer yields,2020-08-19,2020,article,Target_author,Rattalino,28,38,first,True,7,Field Crops Research,Elsevier BV,True,hybrid,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Environmental science', 'Yield (engineering)', 'Photosynthetically active radiation', 'Sowing', 'Phenology']","['Environmental science', 'Yield (engineering)', 'Photosynthetically active radiation', 'Sowing', 'Phenology', 'Growing season', 'Agronomy', 'Climate change', 'Crop', 'Crop yield', 'Nutrient management', 'Agricultural engineering', 'Agriculture', 'Biology', 'Ecology']",['Climate action'],20,96.0,98.0,0.83596684,53,,3.0,6.0,3.0,4.0,4.0,,,,1453
https://openalex.org/W4406159086,Antioxidant Responses in Chromium-Stressed Maize as Influenced by Foliar and Root Applications of Fulvic Acid,2025-01-08,2025,article,Collaborator,Ivica Djalović,25,51,middle,True,9,Scientific Reports,Nature Portfolio,True,gold,Geochemistry and Elemental Analysis,Geochemistry and Petrology,Earth and Planetary Sciences,Physical Sciences,"['APX', 'Antioxidant', 'Catalase', 'Malondialdehyde', 'Chemistry']","['APX', 'Antioxidant', 'Catalase', 'Malondialdehyde', 'Chemistry', 'Photosynthesis', 'Chlorophyll', 'Oxidative stress', 'Chromium', 'Horticulture', 'Reactive oxygen species', 'Food science', 'Peroxidase', 'Botany', 'Biochemistry', 'Biology', 'Enzyme']",['Zero hunger'],20,99.0,100.0,0.99679262,57,,,,,,4.0,16.0,,,1640
https://openalex.org/W3159397964,"Adapting the CROPGRO model to simulate growth and production of <i>Brassica carinata</i>, a bio‐fuel crop",2021-05-04,2021,article,Collaborator,Kenneth J. Boote,89,343,first,True,8,GCB Bioenergy,Wiley,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Brassica carinata', 'Environmental science', 'DSSAT', 'Crop', 'Crop yield']","['Brassica carinata', 'Environmental science', 'DSSAT', 'Crop', 'Crop yield', 'Sowing', 'Agronomy', 'Biology', 'Brassica']",['Responsible consumption and production'],20,90.0,99.0,0.95067568,29,,1.0,4.0,1.0,2.0,8.0,4.0,,,3971
https://openalex.org/W4281385713,Assessing the impacts of pre-growing-season weather conditions on soil nitrogen dynamics and corn productivity in the U.S. Midwest,2022-05-24,2022,article,Target_author,Kaiyu,69,156,middle,True,19,Field Crops Research,Elsevier BV,False,closed,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Agroecosystem', 'Environmental science', 'Growing season', 'Fertilizer', 'Leaching (pedology)']","['Agroecosystem', 'Environmental science', 'Growing season', 'Fertilizer', 'Leaching (pedology)', 'Agronomy', 'Agriculture', 'Crop yield', 'Soil water', 'Ecology', 'Biology']",['Zero hunger'],20,94.0,99.0,0.88575415,94,,,1.0,4.0,6.0,7.0,2.0,,,10366
https://openalex.org/W3126801878,Adapting sorghum sowing date and genotype maturity to seasonal rainfall variation in a temperate region,2021-01-01,2021,article,Collaborator,Ana Julia Paula Carcedo,12,14,first,True,3,in silico Plants,Oxford University Press,True,gold,Genetic Mapping and Diversity in Plants and Animals,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,"['Sorghum', 'Sowing', 'Temperate climate', 'Biology', 'Agronomy']","['Sorghum', 'Sowing', 'Temperate climate', 'Biology', 'Agronomy', 'Yield (engineering)', 'Biomass (ecology)', 'Maturity (psychological)', 'Grain yield', 'Ecology']",['Clean water and sanitation'],20,96.0,99.0,0.88934689,48,,,6.0,6.0,5.0,3.0,,,,284
https://openalex.org/W4319158436,Selenium Application Improves Drought Tolerance during Reproductive Phase of Rice,2023-02-02,2023,article,Collaborator,M. Djanaguiraman,37,66,middle,True,16,Sustainability,Multidisciplinary Digital Publishing Institute,True,gold,Selenium in Biological Systems,Nutrition and Dietetics,Nursing,Health Sciences,"['Panicle', 'Agronomy', 'Irrigation', 'Oryza sativa', 'Drought stress']","['Panicle', 'Agronomy', 'Irrigation', 'Oryza sativa', 'Drought stress', 'Biology', 'Moisture stress', 'Drought tolerance', 'Grain yield', 'Moisture', 'Yield (engineering)', 'Horticulture', 'Animal science', 'Chemistry', 'Materials science']",['Clean water and sanitation'],20,96.0,99.0,0.91795399,51,,,,,12.0,5.0,3.0,,,2797
https://openalex.org/W4405265800,Historical increases in plant density increased vegetative maize biomass while breeding increased reproductive biomass and allocation to ear over stem,2024-12-11,2024,article,Target_author,Archontoulis,53,121,last,True,18,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Biomass (ecology)', 'Agronomy', 'Biology']","['Biomass (ecology)', 'Agronomy', 'Biology']",['Zero hunger'],20,99.0,100.0,0.98925678,64,,,,,4.0,16.0,,,,5321
https://openalex.org/W4399983564,Response of winter wheat genotypes to salinity stress under controlled environments,2024-06-24,2024,article,Target_author,Vara Prasad,93,358,last,True,4,Frontiers in Plant Science,Frontiers Media,True,gold,Plant Stress Responses and Tolerance,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Salinity', 'Seedling', 'Biology', 'Agronomy', 'Photosynthesis']","['Salinity', 'Seedling', 'Biology', 'Agronomy', 'Photosynthesis', 'Germination', 'Point of delivery', 'Horticulture', 'Grain yield', 'Chlorophyll', 'Population', 'Proline', 'Botany', 'Ecology']",['Life in Land'],20,94.0,100.0,0.98692777,110,,,,,2.0,16.0,2.0,,,13316
https://openalex.org/W4220766371,Role of sulfur mineralization and fertilizer source in corn and soybean production systems,2022-03-31,2022,article,Target_author,Castellano,48,95,last,True,6,Soil Science Society of America Journal,Wiley,True,hybrid,Nitrogen and Sulfur Effects on Brassica,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,"['Fertilizer', 'Gypsum', 'Mineralization (soil science)', 'Agronomy', 'Ammonium sulfate']","['Fertilizer', 'Gypsum', 'Mineralization (soil science)', 'Agronomy', 'Ammonium sulfate', 'Chemistry', 'Sulfate', 'Sulfur', 'Leaching (pedology)', 'Nitrogen', 'Environmental science', 'Soil water', 'Geology', 'Soil science', 'Biology']",['Zero hunger'],20,90.0,99.0,0.82514431,26,,,2.0,5.0,7.0,5.0,1.0,,,3571
https://openalex.org/W4200503686,"Photosynthesis, yield, energy balance, and water‐use of intercropped maize and soybean",2021-12-01,2021,article,Collaborator,Carl J. Bernacchi,66,165,last,True,3,Plant Direct,Wiley,True,gold,Agronomic Practices and Intercropping Systems,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Intercropping', 'Monoculture', 'Agronomy', 'Canopy', 'Environmental science']","['Intercropping', 'Monoculture', 'Agronomy', 'Canopy', 'Environmental science', 'Evapotranspiration', 'Water-use efficiency', 'Randomized block design', 'Photosynthesis', 'Leaf area index', 'Sensible heat', 'Biology', 'Irrigation', 'Atmospheric sciences', 'Ecology', 'Botany']",['Responsible consumption and production'],19,89.0,99.0,0.89925116,37,,2.0,6.0,8.0,2.0,,1.0,,,5069
https://openalex.org/W4389071029,"Insights into chickpea (Cicer arietinum L.) genotype adaptations to terminal drought stress: Evaluating water-use patterns, root growth, and stress-responsive proteins",2023-11-27,2023,article,Collaborator,Kadambot H. M. Siddique,129,861,last,True,8,Environmental and Experimental Botany,Elsevier BV,True,hybrid,Plant Stress Responses and Tolerance,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Point of delivery', 'Photosynthesis', 'Shoot', 'Drought tolerance']","['Biology', 'Point of delivery', 'Photosynthesis', 'Shoot', 'Drought tolerance', 'Agronomy', 'Germination', 'Horticulture', 'Botany']",['Clean water and sanitation'],19,90.0,99.0,0.9673888,88,,,,1.0,9.0,8.0,1.0,,,33875
https://openalex.org/W2902154609,Critical Sulfur Dilution Curve and Sulfur Nutrition Index in Maize,2018-11-29,2018,article,Target_author,Ciampitti,58,220,last,True,7,Agronomy Journal,Wiley,True,green,Nitrogen and Sulfur Effects on Brassica,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,"['Shoot', 'Sulfur', 'Zea mays', 'Dilution', 'Fertilizer']","['Shoot', 'Sulfur', 'Zea mays', 'Dilution', 'Fertilizer', 'Crop', 'Agronomy', 'Horticulture', 'Chemistry', 'Mathematics', 'Biology', 'Physics']",['Zero hunger'],19,90.0,98.0,0.66939829,62,4.0,4.0,3.0,3.0,2.0,1.0,,1.0,1.0,7587
https://openalex.org/W4382766325,"Patterns of investment in agricultural research and innovation for the Global South, with a focus on sustainable agricultural intensification",2023-05-09,2023,article,Target_author,Vara Prasad,93,358,first,True,9,Frontiers in Sustainable Food Systems,Frontiers Media,True,gold,Agricultural Innovations and Practices,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,"['Agriculture', 'Business', 'Sustainability', 'Investment (military)', 'Venture capital']","['Agriculture', 'Business', 'Sustainability', 'Investment (military)', 'Venture capital', 'Government (linguistics)', 'Equity (law)', 'Private sector', 'Private equity', 'Economic growth', 'Agricultural economics', 'Finance', 'Economics', 'Geography', 'Political science']",['Zero hunger'],19,96.0,99.0,0.98669513,42,,,,2.0,10.0,4.0,3.0,,,13316
https://openalex.org/W3096715085,The Influence of Different Fertilization Strategies on the Grain Yield of Field Peas (Pisum sativum L.) under Conventional and Conservation Tillage,2020-11-06,2020,article,Target_author,Vara Prasad,93,358,middle,True,8,Agronomy,Multidisciplinary Digital Publishing Institute,True,gold,Agronomic Practices and Intercropping Systems,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Human fertilization', 'Tillage', 'Sativum', 'Agronomy', 'Plough']","['Human fertilization', 'Tillage', 'Sativum', 'Agronomy', 'Plough', 'Field pea', 'Fertilizer', 'Yield (engineering)', 'Conventional tillage', 'Pisum', 'Crop', 'Crop yield', 'Phosphorus', 'Field experiment', 'Mathematics', 'Biology', 'Horticulture', 'Chemistry', 'Physics']",['Life in Land'],19,89.0,99.0,0.89110423,33,1.0,2.0,6.0,5.0,4.0,1.0,,,,13316
https://openalex.org/W4283264070,Variety and management selection to optimize pearl millet yield and profit in Senegal,2022-06-21,2022,article,Target_author,Ciampitti,58,220,last,True,7,European Journal of Agronomy,Elsevier BV,False,closed,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Nutrient management', 'Pennisetum', 'Agronomy', 'Nutrient', 'Yield gap']","['Nutrient management', 'Pennisetum', 'Agronomy', 'Nutrient', 'Yield gap', 'Phosphorus', 'Crop yield', 'Animal science', 'Biology', 'Mathematics', 'Chemistry', 'Ecology']",['Responsible consumption and production'],19,96.0,99.0,0.92081124,45,,,2.0,3.0,10.0,4.0,,,,7587
https://openalex.org/W4311085785,Agricultural nitrate export patterns shaped by crop rotation and tile drainage,2022-12-06,2022,article,Target_author,Peng,40,71,middle,True,9,Water Research,Elsevier BV,False,closed,Soil and Water Nutrient Dynamics,Environmental Chemistry,Environmental Science,Physical Sciences,"['Tile drainage', 'Environmental science', 'Nitrate', 'Hydrology (agriculture)', 'Crop rotation']","['Tile drainage', 'Environmental science', 'Nitrate', 'Hydrology (agriculture)', 'Crop rotation', 'Agriculture', 'Water quality', 'Soil water', 'Drainage', 'Nutrient', 'Spatial ecology', 'Fertilizer', 'Ecology', 'Agronomy', 'Soil science', 'Biology', 'Engineering']",['Clean water and sanitation'],18,97.0,100.0,0.82320471,93,,,3.0,6.0,5.0,4.0,,,,4980
https://openalex.org/W4311085785,Agricultural nitrate export patterns shaped by crop rotation and tile drainage,2022-12-06,2022,article,Target_author,Kaiyu,69,156,middle,True,9,Water Research,Elsevier BV,False,closed,Soil and Water Nutrient Dynamics,Environmental Chemistry,Environmental Science,Physical Sciences,"['Tile drainage', 'Environmental science', 'Nitrate', 'Hydrology (agriculture)', 'Crop rotation']","['Tile drainage', 'Environmental science', 'Nitrate', 'Hydrology (agriculture)', 'Crop rotation', 'Agriculture', 'Water quality', 'Soil water', 'Drainage', 'Nutrient', 'Spatial ecology', 'Fertilizer', 'Ecology', 'Agronomy', 'Soil science', 'Biology', 'Engineering']",['Clean water and sanitation'],18,97.0,100.0,0.82320471,93,,,3.0,6.0,5.0,4.0,,,,10366
https://openalex.org/W4386068033,Annual Field-Scale Maps of Tall and Short Crops at the Global Scale Using GEDI and Sentinel-2,2023-08-22,2023,article,Target_author,Lobell,112,269,last,True,6,Remote Sensing,Multidisciplinary Digital Publishing Institute,True,gold,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Scale (ratio)', 'Environmental science', 'Crop', 'Geography', 'Agroforestry']","['Scale (ratio)', 'Environmental science', 'Crop', 'Geography', 'Agroforestry', 'Physical geography', 'Remote sensing', 'Forestry', 'Cartography']",['Life in Land'],18,89.0,99.0,0.947447,38,,,,,9.0,8.0,1.0,,,8530
https://openalex.org/W4307906039,Breeding and genomics approaches for improving phosphorus-use efficiency in grain legumes,2022-10-31,2022,article,Collaborator,Uday Chand Jha,28,70,first,True,6,Environmental and Experimental Botany,Elsevier BV,False,closed,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Genomics', 'Computational biology', 'Genome', 'Genetic architecture']","['Biology', 'Genomics', 'Computational biology', 'Genome', 'Genetic architecture', 'Quantitative trait locus', 'Molecular breeding', 'Gene', 'Biotechnology', 'Genetics']",['Zero hunger'],18,98.0,99.0,0.91771164,213,,,2.0,6.0,5.0,5.0,,,,2741
https://openalex.org/W3155910419,Association mapping of genomic loci linked with Fusarium wilt resistance (<i>Foc</i>2) in chickpea,2021-04-21,2021,article,Collaborator,Uday Chand Jha,28,70,first,True,9,Plant Genetic Resources,Cambridge University Press,False,closed,Genetic and Environmental Crop Studies,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Fusarium wilt', 'Association mapping', 'Microsatellite', 'Allele']","['Biology', 'Fusarium wilt', 'Association mapping', 'Microsatellite', 'Allele', 'Quantitative trait locus', 'Genotype', 'Genetic diversity', 'Fusarium', 'Veterinary medicine', 'Biotechnology', 'Horticulture', 'Genetics', 'Fusarium oxysporum', 'Gene', 'Single-nucleotide polymorphism', 'Population']",[],18,89.0,99.0,0.90158031,56,,1.0,4.0,5.0,5.0,2.0,1.0,,,2741
https://openalex.org/W4311980468,Retrospective study in US commercial sorghum breeding: I. Genetic gain in relation to relative maturity,2022-12-09,2022,article,Target_author,Messina,53,97,last,True,10,Crop Science,Wiley,False,closed,Bioenergy crop production and management,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Sorghum', 'Biology', 'Crop', 'Agronomy', 'Agriculture']","['Sorghum', 'Biology', 'Crop', 'Agronomy', 'Agriculture', 'Genetic gain', 'Sweet sorghum', 'Plant breeding', 'Population', 'Crop yield', 'Staple food', 'Genetic variation', 'Ecology', 'Demography']",['Zero hunger'],18,89.0,99.0,0.93270736,55,,,2.0,7.0,5.0,3.0,1.0,,,3281
https://openalex.org/W4206500364,Influence of weather and endogenous cycles on spatiotemporal yield variation in oil palm,2021-12-31,2021,article,Target_author,Grassini,56,106,last,True,16,Agricultural and Forest Meteorology,Elsevier BV,True,hybrid,Oil Palm Production and Sustainability,Ecology,Environmental Science,Physical Sciences,"['Yield (engineering)', 'Anthesis', 'Palm oil', 'Spatial variability', 'Environmental science']","['Yield (engineering)', 'Anthesis', 'Palm oil', 'Spatial variability', 'Environmental science', 'Palm', 'Sunshine duration', 'Atmospheric sciences', 'Agronomy', 'Mathematics', 'Meteorology', 'Statistics', 'Geography', 'Biology', 'Agroforestry']",[],18,94.0,99.0,0.87507709,45,,2.0,3.0,7.0,4.0,2.0,,,,3982
https://openalex.org/W4306403321,Usability of the Weather Forecast for Tackling Climatic Variability and Its Effect on Maize Crop Yield in Northeastern Hill Region of India,2022-10-17,2022,article,Collaborator,Prakash Kumar Jha,26,55,middle,True,14,Agronomy,Multidisciplinary Digital Publishing Institute,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Monsoon', 'Crop', 'Wind speed', 'Yield (engineering)']","['Environmental science', 'Monsoon', 'Crop', 'Wind speed', 'Yield (engineering)', 'Climatology', 'Agriculture', 'Relative humidity', 'Crop yield', 'Usability', 'Range (aeronautics)', 'Biometeorology', 'Meteorology', 'Atmospheric sciences', 'Geography', 'Agronomy', 'Biology', 'Computer science', 'Engineering', 'Forestry']",['Climate action'],18,97.0,99.0,0.96792462,22,,,,8.0,5.0,5.0,,,,3115
https://openalex.org/W4214638934,Rice Genotypes Express Compensatory Root Growth With Altered Root Distributions in Response to Root Cutting,2022-02-28,2022,article,Collaborator,Kadambot H. M. Siddique,129,861,last,True,5,Frontiers in Plant Science,Frontiers Media,True,gold,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Shoot', 'Biology', 'Root system', 'Compensatory growth (organ)', 'Lateral root']","['Shoot', 'Biology', 'Root system', 'Compensatory growth (organ)', 'Lateral root', 'Root (linguistics)', 'Crown (dentistry)', 'Root hair', 'Agronomy', 'Horticulture', 'Mutant', 'Gene']",[],18,96.0,98.0,0.92449273,61,,,,5.0,4.0,6.0,3.0,,,33875
https://openalex.org/W4319163776,"Cereal rye cover crop seeding method, seeding rate, and termination timing effects corn development and seedling disease",2023-02-04,2023,article,Collaborator,Mark A. Licht,23,37,last,True,5,Agronomy Journal,Wiley,True,hybrid,Plant Pathogens and Resistance,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Secale', 'Cover crop', 'Sowing', 'Seeding']","['Agronomy', 'Secale', 'Cover crop', 'Sowing', 'Seeding', 'Biology', 'Seedling', 'Biomass (ecology)', 'Cropping system', 'Crop']",['Zero hunger'],18,94.0,99.0,0.96250021,64,,,,1.0,7.0,8.0,2.0,,,1375
https://openalex.org/W4307906039,Breeding and genomics approaches for improving phosphorus-use efficiency in grain legumes,2022-10-31,2022,article,Collaborator,Kadambot H. M. Siddique,129,861,last,True,6,Environmental and Experimental Botany,Elsevier BV,False,closed,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Genomics', 'Computational biology', 'Genome', 'Genetic architecture']","['Biology', 'Genomics', 'Computational biology', 'Genome', 'Genetic architecture', 'Quantitative trait locus', 'Molecular breeding', 'Gene', 'Biotechnology', 'Genetics']",['Zero hunger'],18,98.0,99.0,0.91771164,213,,,2.0,6.0,5.0,5.0,,,,33875
https://openalex.org/W4361281166,"The Effect of Farming Management and Crop Rotation Systems on Chlorophyll Content, Dry Matter Translocation, and Grain Quantity and Quality of Wheat (Triticum aestivum L.) Grown in a Semi-Arid Region of Iran",2023-03-29,2023,article,Collaborator,Thomas Gaiser,55,188,middle,True,5,Agronomy,Multidisciplinary Digital Publishing Institute,True,gold,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Crop rotation', 'Dry matter', 'Crop', 'Anthesis']","['Agronomy', 'Crop rotation', 'Dry matter', 'Crop', 'Anthesis', 'Crop yield', 'Environmental science', 'Organic farming', 'Weed control', 'Agriculture', 'Biology', 'Cultivar']",['Climate action'],17,89.0,100.0,0.90753469,75,,,,2.0,10.0,4.0,1.0,,,4727
https://openalex.org/W3034307979,Comparison of air temperature measured in a vineyard canopy and at a standard weather station,2020-06-11,2020,article,Target_author,Hoogenboom,93,467,middle,True,5,PLoS ONE,Public Library of Science,True,gold,Horticultural and Viticultural Research,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Vineyard', 'Canopy', 'Environmental science', 'Air temperature', 'Atmospheric sciences']","['Vineyard', 'Canopy', 'Environmental science', 'Air temperature', 'Atmospheric sciences', 'Horticulture', 'Botany', 'Geology', 'Biology']",[],17,90.0,99.0,0.87707572,42,1.0,3.0,3.0,2.0,5.0,2.0,,,,8838
https://openalex.org/W4313567686,Tiller biomass in low plant-density corn enhances transient C sink without direct harvest index detriment,2023-01-05,2023,article,Target_author,Ciampitti,58,220,last,True,8,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Tiller (botany)', 'Agronomy', 'Biomass (ecology)', 'Sink (geography)', 'Biomass partitioning']","['Tiller (botany)', 'Agronomy', 'Biomass (ecology)', 'Sink (geography)', 'Biomass partitioning', 'Growing season', 'Environmental science', 'Leaf area index', 'Biology']",[],17,94.0,99.0,0.96066752,52,,,,2.0,9.0,4.0,2.0,,,7587
https://openalex.org/W2965538124,Soybean yield response to<i>Bradyrhizobium</i>strains in fields with inoculation history in Southern Brazil,2019-08-05,2019,article,Target_author,Ciampitti,58,220,middle,True,6,Journal of Plant Nutrition,Taylor & Francis,False,closed,Legume Nitrogen Fixing Symbiosis,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Inoculation', 'Rhizobia', 'Biology', 'Bradyrhizobium japonicum', 'Agronomy']","['Inoculation', 'Rhizobia', 'Biology', 'Bradyrhizobium japonicum', 'Agronomy', 'Nitrogen fixation', 'Bradyrhizobium', 'Yield (engineering)', 'Symbiosis', 'Rhizobium', 'Horticulture', 'Rhizobiaceae']",['Life in Land'],17,89.0,99.0,0.91517453,27,2.0,2.0,2.0,1.0,9.0,1.0,,,,7587
https://openalex.org/W3216627425,Post-silking 15N labelling reveals an enhanced nitrogen allocation to leaves in modern maize (Zea mays) genotypes,2021-11-26,2021,article,Target_author,Ciampitti,58,220,last,True,5,Journal of Plant Physiology,Elsevier BV,False,closed,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Agronomy', 'Chromosomal translocation', 'Zea mays', 'Nitrogen']","['Biology', 'Agronomy', 'Chromosomal translocation', 'Zea mays', 'Nitrogen', 'Hybrid', 'Crop', 'Chemistry', 'Gene']",[],17,96.0,99.0,0.89146205,93,,1.0,5.0,3.0,5.0,3.0,,,,7587
https://openalex.org/W4400458602,Iron oxide nanoparticles alleviate salt-alkaline stress and improve growth by modulating antioxidant defense system in cherry tomato,2024-07-09,2024,article,Collaborator,Ivica Djalović,25,51,middle,True,9,Journal of Plant Interactions,Taylor & Francis,True,gold,Plant Stress Responses and Tolerance,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Antioxidant', 'Salt (chemistry)', 'Oxidative stress', 'Nanoparticle', 'Chemistry']","['Antioxidant', 'Salt (chemistry)', 'Oxidative stress', 'Nanoparticle', 'Chemistry', 'Fight-or-flight response', 'Biochemistry', 'Materials science', 'Nanotechnology']",['Zero hunger'],17,90.0,100.0,0.98053253,106,,,,,3.0,13.0,1.0,,,1640
https://openalex.org/W4366608282,A farmer data-driven approach for prioritization of agricultural research and development: A case study for intensive crop systems in the humid tropics,2023-04-21,2023,article,Target_author,Grassini,56,106,last,True,18,Field Crops Research,Elsevier BV,False,closed,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Cropping', 'Agriculture', 'Yield (engineering)', 'Yield gap', 'Crop yield']","['Cropping', 'Agriculture', 'Yield (engineering)', 'Yield gap', 'Crop yield', 'Crop', 'Agroforestry', 'Tropics', 'Cropping system', 'Rainfed agriculture', 'Agronomy', 'Food security', 'Geography', 'Environmental science', 'Biology', 'Ecology']",['Zero hunger'],17,97.0,99.0,0.9607454,61,,,,2.0,5.0,5.0,5.0,,,3982
https://openalex.org/W3216627425,Post-silking 15N labelling reveals an enhanced nitrogen allocation to leaves in modern maize (Zea mays) genotypes,2021-11-26,2021,article,Collaborator,Javier A. Fernández,17,22,first,True,5,Journal of Plant Physiology,Elsevier BV,False,closed,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Agronomy', 'Chromosomal translocation', 'Zea mays', 'Nitrogen']","['Biology', 'Agronomy', 'Chromosomal translocation', 'Zea mays', 'Nitrogen', 'Hybrid', 'Crop', 'Chemistry', 'Gene']",[],17,96.0,99.0,0.89146205,93,,1.0,5.0,3.0,5.0,3.0,,,,731
https://openalex.org/W2922429921,Model‐Driven Multidisciplinary Global Research to Meet Future Needs: The Case for “Improving Radiation Use Efficiency to Increase Yield”,2019-03-14,2019,article,Collaborator,Senthold Asseng,84,230,first,True,11,Crop Science,Wiley,False,closed,Wheat and Barley Genetics and Pathology,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Multidisciplinary approach', 'Sustainability', 'Yield (engineering)', 'Trait', 'Field (mathematics)']","['Multidisciplinary approach', 'Sustainability', 'Yield (engineering)', 'Trait', 'Field (mathematics)', 'Production (economics)', 'Business', 'Agricultural engineering', 'Agricultural economics', 'Computer science', 'Political science', 'Engineering', 'Economics', 'Biology', 'Mathematics', 'Ecology']","['Industry, innovation and infrastructure']",17,89.0,98.0,0.89855383,53,3.0,4.0,1.0,3.0,1.0,4.0,1.0,,,7503
