article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,keywords_very_specific,keywords_specific,keywords_intermediate,keywords_broad,keywords_score_high,keywords_score_medium,keywords_score_low,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_7,citations_year_8,author_total_citations
https://openalex.org/W3164130950,"Heat Priming of Lentil (Lens culinaris Medik.) Seeds and Foliar Treatment with γ-Aminobutyric Acid (GABA), Confers Protection to Reproductive Function and Yield Traits under High-Temperature Stress Environments",2021-05-29,2021,article,Target_author,Vara Prasad,93,360,middle,False,10,International Journal of Molecular Sciences,Multidisciplinary Digital Publishing Institute,True,gold,GABA and Rice Research,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Osmolyte', 'Biology', 'Photosynthesis', 'Proline', 'Salicylic acid']",Osmolyte | Biology | Photosynthesis | Proline | Salicylic acid | Betaine | Osmoprotectant | Horticulture | Biochemistry | Botany | Chemistry | Amino acid,,,Betaine,Osmolyte | Biology | Photosynthesis | Proline | Salicylic acid | Osmoprotectant | Horticulture | Biochemistry | Botany | Chemistry | Amino acid,Osmolyte,Biology | Photosynthesis | Proline | Salicylic acid | Betaine | Osmoprotectant | Horticulture | Biochemistry,Botany | Chemistry | Amino acid,['Clean water and sanitation'],23,90.0,99.0,0.90874971,72,,2.0,7.0,7.0,4.0,1.0,2.0,,,13383
https://openalex.org/W3024714708,Assessing approaches for stratifying producer fields based on biophysical attributes for regional yield-gap analysis,2020-05-15,2020,article,Target_author,Grassini,56,107,middle,False,6,Field Crops Research,Elsevier BV,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Yield gap', 'Yield (engineering)', 'Spurious relationship', 'Sowing', 'Environmental science']",Yield gap | Yield (engineering) | Spurious relationship | Sowing | Environmental science | Cluster (spacecraft) | Geography | Agronomy | Crop | Statistics | Mathematics | Biology | Forestry | Computer science,,,Spurious relationship | Cluster (spacecraft),Yield gap | Yield (engineering) | Sowing | Environmental science | Geography | Agronomy | Crop | Statistics | Mathematics | Biology | Forestry | Computer science,,Yield gap | Yield (engineering) | Spurious relationship | Sowing | Environmental science | Cluster (spacecraft) | Geography,Agronomy | Crop | Statistics | Mathematics | Biology | Forestry | Computer science,[],23,94.0,99.0,0.94700507,27,1.0,3.0,4.0,3.0,6.0,4.0,2.0,,,4007
https://openalex.org/W3111934055,"Characterization, Genetic Analyses, and Identification of QTLs Conferring Metabolic Resistance to a 4-Hydroxyphenylpyruvate Dioxygenase Inhibitor in Sorghum (Sorghum bicolor)",2020-12-09,2020,article,Target_author,Vara Prasad,93,360,middle,False,11,Frontiers in Plant Science,Frontiers Media,True,gold,Weed Control and Herbicide Applications,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Sorghum', 'Mesotrione', 'Biology', 'Sweet sorghum', 'Crop']",Sorghum | Mesotrione | Biology | Sweet sorghum | Crop | Agronomy | Horticulture | Botany | Biotechnology | Atrazine | Pesticide,,,,Sorghum | Mesotrione | Biology | Sweet sorghum | Crop | Agronomy | Horticulture | Botany | Biotechnology | Atrazine | Pesticide,Sorghum | Mesotrione,Biology | Sweet sorghum | Crop | Agronomy | Horticulture,Botany | Biotechnology | Atrazine | Pesticide,[],23,95.0,99.0,0.8964455,61,1.0,5.0,6.0,5.0,3.0,3.0,,,,13383
https://openalex.org/W4280654330,A comparison of multiple calibration and ensembling methods for estimating genetic coefficients of CERES-Rice to simulate phenology and yields,2022-05-14,2022,article,Target_author,Vara Prasad,93,360,last,False,5,Field Crops Research,Elsevier BV,False,closed,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Phenology', 'Calibration', 'Anthesis', 'Best linear unbiased prediction', 'Statistics']",Phenology | Calibration | Anthesis | Best linear unbiased prediction | Statistics | Mathematics | Genetic algorithm | Cultivar | Biology | Computer science | Agronomy | Selection (genetic algorithm) | Artificial intelligence | Mathematical optimization,,,Best linear unbiased prediction,Phenology | Calibration | Anthesis | Statistics | Mathematics | Genetic algorithm | Cultivar | Biology | Computer science | Agronomy | Selection (genetic algorithm) | Artificial intelligence | Mathematical optimization,Phenology,Calibration | Anthesis | Best linear unbiased prediction | Statistics | Mathematics | Genetic algorithm,Cultivar | Biology | Computer science | Agronomy | Selection (genetic algorithm) | Artificial intelligence | Mathematical optimization,['Zero hunger'],23,94.0,99.0,0.94156512,92,,,1.0,7.0,7.0,6.0,2.0,,,13383
https://openalex.org/W3170168360,Estimating Surface and Groundwater Irrigation Potential under Different Conservation Agricultural Practices and Irrigation Systems in the Ethiopian Highlands,2021-06-11,2021,article,Target_author,Vara Prasad,93,360,last,False,6,Water,Multidisciplinary Digital Publishing Institute,True,gold,Water resources management and optimization,Ocean Engineering,Engineering,Physical Sciences,"['Baseflow', 'Groundwater recharge', 'Surface runoff', 'Environmental science', 'Hydrology (agriculture)']",Baseflow | Groundwater recharge | Surface runoff | Environmental science | Hydrology (agriculture) | Groundwater | Water table | Streamflow | Irrigation | Surface water | Geography | Agronomy | Drainage basin | Aquifer | Geology | Environmental engineering | Ecology,,Baseflow,Surface water,Groundwater recharge | Surface runoff | Environmental science | Hydrology (agriculture) | Groundwater | Water table | Streamflow | Irrigation | Geography | Agronomy | Drainage basin | Aquifer | Geology | Environmental engineering | Ecology,Baseflow | Groundwater recharge | Surface runoff,Environmental science | Hydrology (agriculture) | Groundwater | Water table | Streamflow | Irrigation | Surface water,Geography | Agronomy | Drainage basin | Aquifer | Geology | Environmental engineering | Ecology,['Zero hunger'],23,97.0,99.0,0.90952207,62,,,5.0,8.0,5.0,5.0,,,,13383
https://openalex.org/W4206576899,How to estimate soil organic carbon stocks of agricultural fields? Perspectives using ex-ante evaluation,2022-01-13,2022,article,Target_author,Kaiyu,70,157,middle,False,7,Geoderma,Elsevier BV,True,green,Soil Geostatistics and Mapping,Environmental Engineering,Environmental Science,Physical Sciences,"['Soil carbon', 'Environmental science', 'Stock (firearms)', 'Sampling (signal processing)', 'Computer science']",Soil carbon | Environmental science | Stock (firearms) | Sampling (signal processing) | Computer science | Bayesian probability | Econometrics | Soil science | Soil water | Mathematics | Engineering | Artificial intelligence,,,,Soil carbon | Environmental science | Stock (firearms) | Sampling (signal processing) | Computer science | Bayesian probability | Econometrics | Soil science | Soil water | Mathematics | Engineering | Artificial intelligence,,Soil carbon | Environmental science | Stock (firearms) | Sampling (signal processing) | Computer science | Bayesian probability | Econometrics,Soil science | Soil water | Mathematics | Engineering | Artificial intelligence,['Zero hunger'],23,96.0,99.0,0.82628235,29,,,2.0,6.0,3.0,6.0,6.0,,,10410
https://openalex.org/W3024714708,Assessing approaches for stratifying producer fields based on biophysical attributes for regional yield-gap analysis,2020-05-15,2020,article,Target_author,Rattalino,28,38,middle,False,6,Field Crops Research,Elsevier BV,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Yield gap', 'Yield (engineering)', 'Spurious relationship', 'Sowing', 'Environmental science']",Yield gap | Yield (engineering) | Spurious relationship | Sowing | Environmental science | Cluster (spacecraft) | Geography | Agronomy | Crop | Statistics | Mathematics | Biology | Forestry | Computer science,,,Spurious relationship | Cluster (spacecraft),Yield gap | Yield (engineering) | Sowing | Environmental science | Geography | Agronomy | Crop | Statistics | Mathematics | Biology | Forestry | Computer science,,Yield gap | Yield (engineering) | Spurious relationship | Sowing | Environmental science | Cluster (spacecraft) | Geography,Agronomy | Crop | Statistics | Mathematics | Biology | Forestry | Computer science,[],23,94.0,99.0,0.94700507,27,1.0,3.0,4.0,3.0,6.0,4.0,2.0,,,1457
https://openalex.org/W3000241196,Allometric analysis reveals enhanced reproductive allocation in historical set of soybean varieties,2020-01-10,2020,article,Target_author,Ciampitti,58,222,last,True,4,Field Crops Research,Elsevier BV,False,closed,Soybean genetics and cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Allometry', 'Shoot', 'Biology', 'Biomass (ecology)', 'Point of delivery']",Allometry | Shoot | Biology | Biomass (ecology) | Point of delivery | Trait | Yield (engineering) | Agronomy | Botany | Ecology,,Allometry,,Shoot | Biology | Biomass (ecology) | Point of delivery | Trait | Yield (engineering) | Agronomy | Botany | Ecology,Allometry,Shoot | Biology | Biomass (ecology) | Point of delivery | Trait | Yield (engineering),Agronomy | Botany | Ecology,[],23,89.0,99.0,0.91164083,57,1.0,1.0,7.0,1.0,6.0,6.0,1.0,,,7622
https://openalex.org/W4406073623,The optimum nitrogen fertilizer rate for maize in the US Midwest is increasing,2025-01-05,2025,article,Target_author,Archontoulis,53,123,last,False,9,Nature Communications,Nature Portfolio,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Nitrogen', 'Productivity', 'Environmental science', 'Production (economics)', 'Predictability']",Nitrogen | Productivity | Environmental science | Production (economics) | Predictability | Agronomy | Nitrogen fertilizer | Fertilizer | Sustainability | Term (time) | Economics | Mathematics | Biology | Ecology | Chemistry | Statistics,,,,Nitrogen | Productivity | Environmental science | Production (economics) | Predictability | Agronomy | Nitrogen fertilizer | Fertilizer | Sustainability | Term (time) | Economics | Mathematics | Biology | Ecology | Chemistry | Statistics,Nitrogen,Productivity | Environmental science | Production (economics) | Predictability | Agronomy | Nitrogen fertilizer | Fertilizer | Sustainability | Term (time),Economics | Mathematics | Biology | Ecology | Chemistry | Statistics,['Zero hunger'],23,99.0,100.0,0.9995701,83,,,,,,7.0,16.0,,,5356
https://openalex.org/W2953562961,Molecular insights into the inhibitory effect of nitrogen fertilization on manure decomposition,2019-07-03,2019,article,Target_author,Castellano,48,97,middle,False,5,Geoderma,Elsevier BV,False,closed,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Decomposition', 'Manure', 'Chemistry', 'Nitrogen', 'Organic matter']",Decomposition | Manure | Chemistry | Nitrogen | Organic matter | Lignin | Chemical process of decomposition | Alkyl | Environmental chemistry | Agronomy | Organic chemistry | Biology,Chemical process of decomposition,Lignin | Alkyl,Decomposition,Manure | Chemistry | Nitrogen | Organic matter | Environmental chemistry | Agronomy | Organic chemistry | Biology,,Decomposition | Manure | Chemistry | Nitrogen | Organic matter | Lignin | Chemical process of decomposition | Alkyl,Environmental chemistry | Agronomy | Organic chemistry | Biology,[],22,91.0,99.0,0.88100349,81,1.0,2.0,5.0,7.0,3.0,3.0,,1.0,,3601
https://openalex.org/W4386706908,Maize kernel weight genetic gain is achieved through different mechanisms depending on the hybrid maturity,2023-09-13,2023,article,Target_author,Archontoulis,53,123,last,True,8,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Hybrid', 'Maturity (psychological)', 'Biology', 'Kernel (algebra)', 'Weight gain']",Hybrid | Maturity (psychological) | Biology | Kernel (algebra) | Weight gain | Yield (engineering) | Grain yield | Animal science | Growth rate | Agronomy | Horticulture | Mathematics | Body weight,,Weight gain | Body weight,Kernel (algebra) | Growth rate,Hybrid | Maturity (psychological) | Biology | Yield (engineering) | Grain yield | Animal science | Agronomy | Horticulture | Mathematics,Hybrid,Maturity (psychological) | Biology | Kernel (algebra) | Weight gain | Yield (engineering) | Grain yield | Animal science | Growth rate | Agronomy,Horticulture | Mathematics | Body weight,[],22,94.0,99.0,0.97888957,65,,,,2.0,9.0,9.0,2.0,,,5356
https://openalex.org/W3199896590,A soil moisture‐based framework for guiding the number and location of soil moisture sensors in agricultural fields,2021-09-20,2021,article,Target_author,Ciampitti,58,222,middle,False,4,Vadose Zone Journal,Soil Science Society of America,True,gold,Soil Moisture and Remote Sensing,Environmental Engineering,Environmental Science,Physical Sciences,"['Water content', 'Soil moisture sensor', 'Environmental science', 'Soil science', 'Moisture']",Water content | Soil moisture sensor | Environmental science | Soil science | Moisture | Soil texture | Precision agriculture | Cluster analysis | Soil water | Remote sensing | Hydrology (agriculture) | Agricultural engineering | Agriculture | Geography | Mathematics | Geology | Geotechnical engineering | Engineering | Statistics | Meteorology,Soil moisture sensor,,,Water content | Environmental science | Soil science | Moisture | Soil texture | Precision agriculture | Cluster analysis | Soil water | Remote sensing | Hydrology (agriculture) | Agricultural engineering | Agriculture | Geography | Mathematics | Geology | Geotechnical engineering | Engineering | Statistics | Meteorology,Water content,Soil moisture sensor | Environmental science | Soil science | Moisture | Soil texture | Precision agriculture | Cluster analysis | Soil water,Remote sensing | Hydrology (agriculture) | Agricultural engineering | Agriculture | Geography | Mathematics | Geology | Geotechnical engineering | Engineering | Statistics | Meteorology,['Zero hunger'],22,94.0,99.0,0.7568444,54,,3.0,6.0,2.0,7.0,2.0,2.0,,,7622
https://openalex.org/W3199485360,Do Water and Nitrogen Management Practices Impact Grain Quality in Maize?,2021-09-15,2021,article,Target_author,Vara Prasad,93,360,middle,False,4,Agronomy,Multidisciplinary Digital Publishing Institute,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Starch', 'Agronomy', 'Nitrogen', 'Grain quality', 'Productivity']",Starch | Agronomy | Nitrogen | Grain quality | Productivity | Fertilizer | Moisture | Environmental science | Animal science | Biology | Chemistry | Food science | Biotechnology,,,,Starch | Agronomy | Nitrogen | Grain quality | Productivity | Fertilizer | Moisture | Environmental science | Animal science | Biology | Chemistry | Food science | Biotechnology,,Starch | Agronomy | Nitrogen | Grain quality | Productivity | Fertilizer | Moisture | Environmental science | Animal science,Biology | Chemistry | Food science | Biotechnology,['Zero hunger'],22,97.0,99.0,0.93532224,59,,2.0,4.0,4.0,8.0,4.0,,,,13383
https://openalex.org/W3165828621,Subsoil-potassium depletion accounts for the nutrient budget in high-potassium agricultural soils,2021-06-02,2021,article,Target_author,Ciampitti,58,222,last,False,4,Scientific Reports,Nature Portfolio,True,gold,Soil Management and Crop Yield,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Subsoil', 'Topsoil', 'Soil water', 'Potassium', 'Nutrient']",Subsoil | Topsoil | Soil water | Potassium | Nutrient | Environmental science | Agronomy | Fertilizer | Phosphorus | Silt | Soil horizon | Soil test | Chemistry | Soil science | Geology | Biology,,,,Subsoil | Topsoil | Soil water | Potassium | Nutrient | Environmental science | Agronomy | Fertilizer | Phosphorus | Silt | Soil horizon | Soil test | Chemistry | Soil science | Geology | Biology,Subsoil | Topsoil,Soil water | Potassium | Nutrient | Environmental science | Agronomy | Fertilizer | Phosphorus | Silt | Soil horizon | Soil test,Chemistry | Soil science | Geology | Biology,['Zero hunger'],22,96.0,99.0,0.8346216,54,,2.0,7.0,4.0,3.0,6.0,,,,7622
https://openalex.org/W3199485360,Do Water and Nitrogen Management Practices Impact Grain Quality in Maize?,2021-09-15,2021,article,Target_author,Ciampitti,58,222,last,True,4,Agronomy,Multidisciplinary Digital Publishing Institute,True,gold,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Starch', 'Agronomy', 'Nitrogen', 'Grain quality', 'Productivity']",Starch | Agronomy | Nitrogen | Grain quality | Productivity | Fertilizer | Moisture | Environmental science | Animal science | Biology | Chemistry | Food science | Biotechnology,,,,Starch | Agronomy | Nitrogen | Grain quality | Productivity | Fertilizer | Moisture | Environmental science | Animal science | Biology | Chemistry | Food science | Biotechnology,,Starch | Agronomy | Nitrogen | Grain quality | Productivity | Fertilizer | Moisture | Environmental science | Animal science,Biology | Chemistry | Food science | Biotechnology,['Zero hunger'],22,97.0,99.0,0.93532224,59,,2.0,4.0,4.0,8.0,4.0,,,,7622
https://openalex.org/W4327989167,Water storage and use efficiencies of rainfed winter wheat-summer green manure systems of the US Southern Great Plains,2023-03-20,2023,article,Target_author,Vara Prasad,93,360,last,False,3,European Journal of Agronomy,Elsevier BV,False,closed,Agronomic Practices and Intercropping Systems,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Agronomy', 'Water-use efficiency', 'Environmental science', 'Summer fallow', 'Tillage']",Agronomy | Water-use efficiency | Environmental science | Summer fallow | Tillage | Green manure | Evapotranspiration | Soil water | Sowing | Water use | Manure | Irrigation | Agriculture | Biology | Cropping,,Summer fallow,Green manure,Agronomy | Water-use efficiency | Environmental science | Tillage | Evapotranspiration | Soil water | Sowing | Water use | Manure | Irrigation | Agriculture | Biology | Cropping,Agronomy,Water-use efficiency | Environmental science | Summer fallow | Tillage | Green manure | Evapotranspiration | Soil water | Sowing | Water use | Manure,Irrigation | Agriculture | Biology | Cropping,['Clean water and sanitation'],22,94.0,100.0,0.97744894,79,,,,5.0,8.0,7.0,2.0,,,13383
https://openalex.org/W4288434008,Impacts of Land Use on Pools and Indices of Soil Organic Carbon and Nitrogen in the Ghaggar Flood Plains of Arid India,2022-07-28,2022,article,Target_author,Vara Prasad,93,360,last,False,9,Land,Multidisciplinary Digital Publishing Institute,True,gold,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Soil carbon', 'Arid', 'Land use', 'Agronomy']",Environmental science | Soil carbon | Arid | Land use | Agronomy | Orchard | Agroforestry | Soil fertility | Total organic carbon | Forage | Soil water | Soil science | Biology | Ecology,,,,Environmental science | Soil carbon | Arid | Land use | Agronomy | Orchard | Agroforestry | Soil fertility | Total organic carbon | Forage | Soil water | Soil science | Biology | Ecology,,Environmental science | Soil carbon | Arid | Land use | Agronomy | Orchard | Agroforestry | Soil fertility | Total organic carbon | Forage,Soil water | Soil science | Biology | Ecology,['Life in Land'],22,97.0,100.0,0.88021581,37,,,4.0,7.0,7.0,4.0,,,,13383
https://openalex.org/W2808687503,Chlorophyll fluorescence and biomass of four cassava genotypes grown under rain‐fed upper paddy field conditions in the tropics,2018-06-10,2018,article,Target_author,Hoogenboom,93,468,last,False,5,Journal of Agronomy and Crop Science,Wiley,False,closed,Cassava research and cyanide,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Sowing', 'Randomized block design', 'Agronomy', 'Starch', 'Field experiment']",Sowing | Randomized block design | Agronomy | Starch | Field experiment | Biomass (ecology) | Water content | Crop | Dry weight | Chlorophyll | Biology | Paddy field | Horticulture,,,,Sowing | Randomized block design | Agronomy | Starch | Field experiment | Biomass (ecology) | Water content | Crop | Dry weight | Chlorophyll | Biology | Paddy field | Horticulture,Sowing,Randomized block design | Agronomy | Starch | Field experiment | Biomass (ecology) | Water content | Crop | Dry weight | Chlorophyll | Biology | Paddy field,Horticulture,['Clean water and sanitation'],22,89.0,98.0,0.92011038,26,3.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,,8879
https://openalex.org/W4391714505,Maize outyielding sorghum under drought conditions helps explain land use changes in the US,2024-02-10,2024,article,Target_author,Messina,53,98,last,False,5,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Sorghum', 'Agronomy', 'Agroforestry', 'Environmental science', 'Biology']",Sorghum | Agronomy | Agroforestry | Environmental science | Biology,,,,Sorghum | Agronomy | Agroforestry | Environmental science | Biology,Sorghum,Agronomy | Agroforestry | Environmental science,Biology,['Climate action'],22,96.0,100.0,0.99162553,44,,,,,3.0,16.0,3.0,,,3291
https://openalex.org/W4292640043,"Crop type classification in Southern Brazil: Integrating remote sensing, crop modeling and machine learning",2022-08-22,2022,article,Target_author,Ciampitti,58,222,last,False,5,Computers and Electronics in Agriculture,Elsevier BV,False,closed,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Ground truth', 'Random forest', 'Artificial intelligence', 'Remote sensing', 'Machine learning']",Ground truth | Random forest | Artificial intelligence | Remote sensing | Machine learning | Computer science | Mathematics | Geography,,,,Ground truth | Random forest | Artificial intelligence | Remote sensing | Machine learning | Computer science | Mathematics | Geography,Ground truth,Random forest | Artificial intelligence | Remote sensing | Machine learning,Computer science | Mathematics | Geography,['Zero hunger'],22,96.0,99.0,0.92774215,44,,,1.0,7.0,9.0,5.0,,,,7622
https://openalex.org/W2943684409,Benchmarking irrigation water use in producer fields in the US central Great Plains,2019-05-01,2019,article,Target_author,Grassini,56,107,last,True,3,Environmental Research Letters,IOP Publishing,True,gold,Irrigation Practices and Water Management,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Irrigation', 'Environmental science', 'Deficit irrigation', 'Agricultural engineering', 'Water balance']",Irrigation | Environmental science | Deficit irrigation | Agricultural engineering | Water balance | Irrigation management | Tillage | Farm water | Water resource management | Agriculture | Water conservation | Water use | Water resources | Irrigation scheduling | Soil water | Agronomy | Soil science | Geography | Ecology,,,,Irrigation | Environmental science | Deficit irrigation | Agricultural engineering | Water balance | Irrigation management | Tillage | Farm water | Water resource management | Agriculture | Water conservation | Water use | Water resources | Irrigation scheduling | Soil water | Agronomy | Soil science | Geography | Ecology,Irrigation,Environmental science | Deficit irrigation | Agricultural engineering | Water balance | Irrigation management | Tillage | Farm water | Water resource management | Agriculture | Water conservation | Water use | Water resources | Irrigation scheduling,Soil water | Agronomy | Soil science | Geography | Ecology,['Zero hunger'],22,93.0,98.0,0.871604,43,3.0,3.0,4.0,4.0,2.0,6.0,,,,4007
https://openalex.org/W3008401183,On the role of anthropogenic climate change in the emerging food crisis in southern Africa in the 2019–2020 growing season,2020-02-19,2020,letter,Target_author,Lobell,112,269,middle,False,6,Global Change Biology,Wiley,True,bronze,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Food security', 'Geography', 'Evapotranspiration', 'Population']",Climate change | Food security | Geography | Evapotranspiration | Population | Water security | Precipitation | Agriculture | Global warming | Climatology | Water resources | Ecology | Demography | Biology,,Water security,,Climate change | Food security | Geography | Evapotranspiration | Population | Precipitation | Agriculture | Global warming | Climatology | Water resources | Ecology | Demography | Biology,,Climate change | Food security | Geography | Evapotranspiration | Population | Water security | Precipitation | Agriculture | Global warming,Climatology | Water resources | Ecology | Demography | Biology,"['Zero hunger', 'Climate action']",22,95.0,99.0,0.96312522,9,,2.0,,4.0,8.0,8.0,,,,8561
https://openalex.org/W4295665508,"Shade tolerance response of legumes in terms of biomass accumulation, leaf photosynthesis, and chlorophyll pigment under reduced sunlight",2022-09-14,2022,article,Target_author,Vara Prasad,93,360,last,False,5,Crop Science,Wiley,False,closed,Agronomic Practices and Intercropping Systems,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Phaseolus', 'Photosynthesis', 'Vigna', 'Shading']",Biology | Phaseolus | Photosynthesis | Vigna | Shading | Intercropping | Canopy | Chlorophyll | Biomass (ecology) | Sunlight | Horticulture | Shade tolerance | Botany | Chlorophyll b | Chlorophyll a | Photoprotection | Dry weight | Lablab purpureus | Photosynthetic pigment | Agronomy | Legume,Chlorophyll b | Lablab purpureus,Shade tolerance | Photoprotection,Sunlight | Photosynthetic pigment,Biology | Phaseolus | Photosynthesis | Vigna | Shading | Intercropping | Canopy | Chlorophyll | Biomass (ecology) | Horticulture | Botany | Chlorophyll a | Dry weight | Agronomy | Legume,Biology | Phaseolus | Photosynthesis,Vigna | Shading | Intercropping | Canopy | Chlorophyll | Biomass (ecology) | Sunlight | Horticulture | Shade tolerance | Botany | Chlorophyll b | Chlorophyll a | Photoprotection | Dry weight | Lablab purpureus | Photosynthetic pigment | Agronomy,Legume,['Clean water and sanitation'],22,94.0,99.0,0.95314759,33,,,1.0,11.0,8.0,2.0,,,,13383
https://openalex.org/W2908348965,Comparison between grapevine tissue temperature and air temperature,2018-12-29,2018,article,Target_author,Hoogenboom,93,468,last,False,5,Scientia Horticulturae,Elsevier BV,False,closed,Horticultural and Viticultural Research,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Air temperature', 'Vineyard', 'Thermocouple', 'Environmental science', 'Xylem']",Air temperature | Vineyard | Thermocouple | Environmental science | Xylem | Horticulture | Infrared thermometer | Apparent temperature | Vitis vinifera | Degree (music) | Botany | Atmospheric sciences | Biology | Meteorology | Infrared | Materials science | Geology | Geography,Thermocouple | Infrared thermometer,Apparent temperature | Vitis vinifera | Degree (music) | Infrared,Vineyard,Air temperature | Environmental science | Xylem | Horticulture | Botany | Atmospheric sciences | Biology | Meteorology | Materials science | Geology | Geography,,Air temperature | Vineyard | Thermocouple | Environmental science | Xylem | Horticulture | Infrared thermometer | Apparent temperature | Vitis vinifera | Degree (music),Botany | Atmospheric sciences | Biology | Meteorology | Infrared | Materials science | Geology | Geography,['Life in Land'],22,90.0,99.0,0.90953573,46,1.0,2.0,4.0,2.0,5.0,1.0,,7.0,,8879
https://openalex.org/W4377029807,Reduced benefits of climate-smart agricultural policies from land-use spillovers,2023-05-18,2023,article,Target_author,Lobell,112,269,first,True,2,Nature Sustainability,Nature Portfolio,False,closed,Agriculture Sustainability and Environmental Impact,Ecology,Environmental Science,Physical Sciences,"['Total factor productivity', 'Agriculture', 'Natural resource economics', 'Spillover effect', 'Climate change']",Total factor productivity | Agriculture | Natural resource economics | Spillover effect | Climate change | Productivity | Agricultural productivity | Land use | Cropping | Agricultural land | Economics | Greenhouse gas | Agricultural economics | Environmental science | Business | Geography | Economic growth | Ecology,Spillover effect,,Total factor productivity,Agriculture | Natural resource economics | Climate change | Productivity | Agricultural productivity | Land use | Cropping | Agricultural land | Economics | Greenhouse gas | Agricultural economics | Environmental science | Business | Geography | Economic growth | Ecology,,Total factor productivity | Agriculture | Natural resource economics | Spillover effect | Climate change | Productivity | Agricultural productivity | Land use | Cropping | Agricultural land | Economics | Greenhouse gas | Agricultural economics,Environmental science | Business | Geography | Economic growth | Ecology,['Climate action'],22,90.0,99.0,0.9584033,42,,,,1.0,12.0,8.0,1.0,,,8561
https://openalex.org/W2906895888,"The Impact of Seasonal Environments in a Tropical Savanna Climate on Forking, Leaf Area Index, and Biomass of Cassava Genotypes",2019-01-05,2019,article,Target_author,Hoogenboom,93,468,last,False,6,Agronomy,Multidisciplinary Digital Publishing Institute,True,gold,Cassava research and cyanide,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Sowing', 'Leaf area index', 'Randomized block design', 'Agronomy', 'Dry weight']",Sowing | Leaf area index | Randomized block design | Agronomy | Dry weight | Biology | Phenology | Biomass (ecology) | Horticulture | Agroforestry,,,,Sowing | Leaf area index | Randomized block design | Agronomy | Dry weight | Biology | Phenology | Biomass (ecology) | Horticulture | Agroforestry,,Sowing | Leaf area index | Randomized block design | Agronomy | Dry weight | Biology | Phenology | Biomass (ecology),Horticulture | Agroforestry,['Climate action'],22,90.0,99.0,0.94516576,27,3.0,1.0,,6.0,8.0,3.0,1.0,,,8879
