article_id,title,publication_date,publication_year,type,author_type,queried_author,general_h_index,general_i10_index,author_position,is_corresponding_author,n_authors,journal_display_name,journal_publisher,is_oa,oa_status,primary_topic,topic_subfield,topic_field,topic_domain,top_concepts,keywords,keywords_very_specific,keywords_specific,keywords_intermediate,keywords_broad,keywords_score_high,keywords_score_medium,keywords_score_low,sdgs,total_citations,percentile_min,percentile_max,citation_norm_percentile,n_references,citations_year_6,citations_year_5,citations_year_4,citations_year_3,citations_year_2,citations_year_1,citations_year_0,citations_year_7,citations_year_8,author_total_citations
https://openalex.org/W4311085785,Agricultural nitrate export patterns shaped by crop rotation and tile drainage,2022-12-06,2022,article,Collaborator,Wang Zhou,23,33,middle,False,9,Water Research,Elsevier BV,False,closed,Soil and Water Nutrient Dynamics,Environmental Chemistry,Environmental Science,Physical Sciences,"['Tile drainage', 'Environmental science', 'Nitrate', 'Hydrology (agriculture)', 'Crop rotation']",Tile drainage | Environmental science | Nitrate | Hydrology (agriculture) | Crop rotation | Agriculture | Water quality | Soil water | Drainage | Nutrient | Spatial ecology | Fertilizer | Ecology | Agronomy | Soil science | Biology | Engineering,,,,Tile drainage | Environmental science | Nitrate | Hydrology (agriculture) | Crop rotation | Agriculture | Water quality | Soil water | Drainage | Nutrient | Spatial ecology | Fertilizer | Ecology | Agronomy | Soil science | Biology | Engineering,Tile drainage,Environmental science | Nitrate | Hydrology (agriculture) | Crop rotation | Agriculture | Water quality | Soil water | Drainage | Nutrient | Spatial ecology | Fertilizer,Ecology | Agronomy | Soil science | Biology | Engineering,['Clean water and sanitation'],18,97.0,100.0,0.82320471,93,,,3.0,6.0,5.0,4.0,,,,1970
https://openalex.org/W4206500364,Influence of weather and endogenous cycles on spatiotemporal yield variation in oil palm,2021-12-31,2021,article,Target_author,Grassini,56,107,last,True,16,Agricultural and Forest Meteorology,Elsevier BV,True,hybrid,Oil Palm Production and Sustainability,Ecology,Environmental Science,Physical Sciences,"['Yield (engineering)', 'Anthesis', 'Palm oil', 'Spatial variability', 'Environmental science']",Yield (engineering) | Anthesis | Palm oil | Spatial variability | Environmental science | Palm | Sunshine duration | Atmospheric sciences | Agronomy | Mathematics | Meteorology | Statistics | Geography | Biology | Agroforestry,,Sunshine duration,,Yield (engineering) | Anthesis | Palm oil | Spatial variability | Environmental science | Palm | Atmospheric sciences | Agronomy | Mathematics | Meteorology | Statistics | Geography | Biology | Agroforestry,Yield (engineering),Anthesis | Palm oil | Spatial variability | Environmental science | Palm | Sunshine duration,Atmospheric sciences | Agronomy | Mathematics | Meteorology | Statistics | Geography | Biology | Agroforestry,[],18,94.0,99.0,0.87507709,45,,2.0,3.0,7.0,4.0,2.0,,,,4007
https://openalex.org/W2887460589,Ammonia flux measurements above a corn canopy using relaxed eddy accumulation and a flux gradient system,2018-10-15,2018,article,Collaborator,Carl J. Bernacchi,66,165,last,False,9,Agricultural and Forest Meteorology,Elsevier BV,False,closed,Atmospheric and Environmental Gas Dynamics,Global and Planetary Change,Environmental Science,Physical Sciences,"['Flux (metallurgy)', 'Eddy covariance', 'Environmental science', 'Atmospheric sciences', 'Growing season']",Flux (metallurgy) | Eddy covariance | Environmental science | Atmospheric sciences | Growing season | Temporal resolution | Hydrology (agriculture) | Ecosystem | Chemistry | Agronomy | Physics | Ecology | Geology | Biology,,,,Flux (metallurgy) | Eddy covariance | Environmental science | Atmospheric sciences | Growing season | Temporal resolution | Hydrology (agriculture) | Ecosystem | Chemistry | Agronomy | Physics | Ecology | Geology | Biology,Flux (metallurgy) | Eddy covariance,Environmental science | Atmospheric sciences | Growing season | Temporal resolution,Hydrology (agriculture) | Ecosystem | Chemistry | Agronomy | Physics | Ecology | Geology | Biology,['Zero hunger'],18,90.0,98.0,0.79744627,56,4.0,1.0,2.0,4.0,2.0,3.0,,2.0,,5091
https://openalex.org/W4200000894,Brassica carinata as an off-season crop in the southeastern USA: Determining optimum sowing dates based on climate risks and potential effects on summer crop yield,2021-12-09,2021,article,Collaborator,Kenneth J. Boote,89,343,last,False,10,Agricultural Systems,Elsevier BV,False,closed,Nitrogen and Sulfur Effects on Brassica,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,"['Sowing', 'Brassica carinata', 'Crop', 'Agronomy', 'Growing season']",Sowing | Brassica carinata | Crop | Agronomy | Growing season | Biology | Environmental science | Agroforestry | Brassica,,,Brassica carinata,Sowing | Crop | Agronomy | Growing season | Biology | Environmental science | Agroforestry | Brassica,Sowing | Brassica carinata,Crop | Agronomy | Growing season,Biology | Environmental science | Agroforestry | Brassica,['Responsible consumption and production'],18,97.0,99.0,0.75134969,41,,1.0,5.0,,6.0,6.0,,,,3989
https://openalex.org/W4284969389,Predicting soybean evapotranspiration and crop water productivity for a tropical environment using the CSM-CROPGRO-Soybean model,2022-07-09,2022,article,Collaborator,Kenneth J. Boote,89,343,middle,False,5,Agricultural and Forest Meteorology,Elsevier BV,False,closed,Irrigation Practices and Water Management,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Evapotranspiration', 'Environmental science', 'Crop coefficient', 'Water balance', 'Irrigation']",Evapotranspiration | Environmental science | Crop coefficient | Water balance | Irrigation | Hydrology (agriculture) | Agronomy | Ecology,,,,Evapotranspiration | Environmental science | Crop coefficient | Water balance | Irrigation | Hydrology (agriculture) | Agronomy | Ecology,Evapotranspiration,Environmental science | Crop coefficient | Water balance | Irrigation | Hydrology (agriculture),Agronomy | Ecology,['Zero hunger'],18,89.0,99.0,0.87262424,87,,,1.0,7.0,5.0,4.0,1.0,,,3989
https://openalex.org/W4285982394,Applying the CROPGRO Perennial Forage Model for long-term estimates of Marandu palisadegrass production in livestock management scenarios in Brazil,2022-07-20,2022,article,Collaborator,Kenneth J. Boote,89,343,middle,False,7,Field Crops Research,Elsevier BV,False,closed,Soil Management and Crop Yield,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['DSSAT', 'Forage', 'Environmental science', 'Brachiaria', 'Agronomy']",DSSAT | Forage | Environmental science | Brachiaria | Agronomy | Mathematics | Crop yield | Biology,,,,DSSAT | Forage | Environmental science | Brachiaria | Agronomy | Mathematics | Crop yield | Biology,DSSAT,Forage | Environmental science | Brachiaria | Agronomy,Mathematics | Crop yield | Biology,[],18,89.0,99.0,0.87973468,43,,,,5.0,7.0,5.0,1.0,,,3989
https://openalex.org/W4405839030,Integrating multi-angle and multi-scale remote sensing for precision nitrogen management in agriculture: A review,2024-12-27,2024,review,Collaborator,Sheng Wang,40,114,middle,False,9,Computers and Electronics in Agriculture,Elsevier BV,True,hybrid,Remote Sensing in Agriculture,Ecology,Environmental Science,Physical Sciences,"['Precision agriculture', 'Scale (ratio)', 'Remote sensing', 'Agriculture', 'Environmental science']",Precision agriculture | Scale (ratio) | Remote sensing | Agriculture | Environmental science | Nitrogen | Agricultural engineering | Computer science | Engineering | Environmental resource management | Geography | Cartography | Chemistry,,,,Precision agriculture | Scale (ratio) | Remote sensing | Agriculture | Environmental science | Nitrogen | Agricultural engineering | Computer science | Engineering | Environmental resource management | Geography | Cartography | Chemistry,Precision agriculture,Scale (ratio) | Remote sensing | Agriculture | Environmental science | Nitrogen,Agricultural engineering | Computer science | Engineering | Environmental resource management | Geography | Cartography | Chemistry,['Zero hunger'],17,99.0,100.0,0.97795062,179,,,,,6.0,11.0,,,,3951
https://openalex.org/W3195954446,XPolaris: an R-package to retrieve United States soil data at 30-meter resolution,2021-08-26,2021,article,Collaborator,Adrián A. Correndo,15,23,middle,False,4,BMC Research Notes,BioMed Central,True,gold,Soil Geostatistics and Mapping,Environmental Engineering,Environmental Science,Physical Sciences,"['Raster graphics', 'Computer science', 'Database', 'Soil map', 'Data format']",Raster graphics | Computer science | Database | Soil map | Data format | Data mining | Soil survey | Code (set theory) | Information retrieval | Computer graphics (images) | Set (abstract data type) | Soil water | Programming language | Geology | Soil science | Computer hardware,,Data format,Raster graphics | Soil survey | Computer hardware,Computer science | Database | Soil map | Data mining | Code (set theory) | Information retrieval | Computer graphics (images) | Set (abstract data type) | Soil water | Programming language | Geology | Soil science,Raster graphics,Computer science | Database | Soil map | Data format | Data mining | Soil survey | Code (set theory),Information retrieval | Computer graphics (images) | Set (abstract data type) | Soil water | Programming language | Geology | Soil science | Computer hardware,['Quality Education'],17,89.0,99.0,0.66738607,7,,2.0,7.0,1.0,2.0,4.0,1.0,,,627
https://openalex.org/W4366608282,A farmer data-driven approach for prioritization of agricultural research and development: A case study for intensive crop systems in the humid tropics,2023-04-21,2023,article,Target_author,Grassini,56,107,last,True,18,Field Crops Research,Elsevier BV,False,closed,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Cropping', 'Agriculture', 'Yield (engineering)', 'Yield gap', 'Crop yield']",Cropping | Agriculture | Yield (engineering) | Yield gap | Crop yield | Crop | Agroforestry | Tropics | Cropping system | Rainfed agriculture | Agronomy | Food security | Geography | Environmental science | Biology | Ecology,,,,Cropping | Agriculture | Yield (engineering) | Yield gap | Crop yield | Crop | Agroforestry | Tropics | Cropping system | Rainfed agriculture | Agronomy | Food security | Geography | Environmental science | Biology | Ecology,,Cropping | Agriculture | Yield (engineering) | Yield gap | Crop yield | Crop | Agroforestry | Tropics | Cropping system | Rainfed agriculture | Agronomy | Food security,Geography | Environmental science | Biology | Ecology,['Zero hunger'],17,97.0,99.0,0.9607454,61,,,,2.0,5.0,5.0,5.0,,,4007
https://openalex.org/W4389356650,Cultivar-specific phenotypic plasticity of yield and grain protein concentration in response to nitrogen in winter wheat,2023-12-06,2023,article,Collaborator,Adrián A. Correndo,15,23,middle,False,4,Field Crops Research,Elsevier BV,True,hybrid,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Cultivar', 'Grain yield', 'Winter wheat', 'Agronomy', 'Biology']",Cultivar | Grain yield | Winter wheat | Agronomy | Biology | Yield (engineering) | Nitrogen | Phenotypic plasticity | Plasticity | Chemistry | Materials science,,,Phenotypic plasticity | Plasticity,Cultivar | Grain yield | Winter wheat | Agronomy | Biology | Yield (engineering) | Nitrogen | Chemistry | Materials science,Cultivar | Grain yield,Winter wheat | Agronomy | Biology | Yield (engineering) | Nitrogen | Phenotypic plasticity | Plasticity,Chemistry | Materials science,[],17,97.0,100.0,0.96332403,88,,,,3.0,10.0,4.0,,,,627
https://openalex.org/W4411497385,Climate-driven global cropland changes and consequent feedbacks,2025-06-20,2025,article,Target_author,Lobell,112,269,middle,False,12,Nature Geoscience,Nature Portfolio,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Climatology', 'Climate change', 'Climate model', 'Geology']",Environmental science | Climatology | Climate change | Climate model | Geology | Oceanography,,,,Environmental science | Climatology | Climate change | Climate model | Geology | Oceanography,,Environmental science | Climatology | Climate change | Climate model,Geology | Oceanography,['Climate action'],17,99.0,100.0,0.99906376,62,,,,,,7.0,10.0,,,8561
https://openalex.org/W3201523350,Extreme lows of wheat production in Brazil,2021-09-15,2021,article,Collaborator,Senthold Asseng,84,231,last,True,9,Environmental Research Letters,IOP Publishing,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Food security', 'Cropping', 'Production (economics)', 'Yield (engineering)']",Climate change | Food security | Cropping | Production (economics) | Yield (engineering) | Environmental science | Commodity | Agricultural economics | Crop | Natural resource economics | Economics | Geography | Agriculture | Ecology | Forestry | Biology,,,Commodity,Climate change | Food security | Cropping | Production (economics) | Yield (engineering) | Environmental science | Agricultural economics | Crop | Natural resource economics | Economics | Geography | Agriculture | Ecology | Forestry | Biology,,Climate change | Food security | Cropping | Production (economics) | Yield (engineering) | Environmental science | Commodity | Agricultural economics | Crop,Natural resource economics | Economics | Geography | Agriculture | Ecology | Forestry | Biology,['Zero hunger'],17,96.0,98.0,0.93708428,24,,,5.0,5.0,4.0,3.0,,,,7533
https://openalex.org/W3034307979,Comparison of air temperature measured in a vineyard canopy and at a standard weather station,2020-06-11,2020,article,Target_author,Hoogenboom,93,468,middle,True,5,PLoS ONE,Public Library of Science,True,gold,Horticultural and Viticultural Research,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Vineyard', 'Canopy', 'Environmental science', 'Air temperature', 'Atmospheric sciences']",Vineyard | Canopy | Environmental science | Air temperature | Atmospheric sciences | Horticulture | Botany | Geology | Biology,,,Vineyard,Canopy | Environmental science | Air temperature | Atmospheric sciences | Horticulture | Botany | Geology | Biology,Vineyard | Canopy,Environmental science | Air temperature | Atmospheric sciences,Horticulture | Botany | Geology | Biology,[],17,90.0,99.0,0.87707572,42,1.0,3.0,3.0,2.0,5.0,2.0,,,,8879
https://openalex.org/W2792263061,Testing a crop model with extreme low yields from historical district records,2018-03-18,2018,article,Collaborator,Senthold Asseng,84,231,middle,False,4,Field Crops Research,Elsevier BV,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Crop', 'Environmental science', 'Geography', 'Forestry']",Crop | Environmental science | Geography | Forestry,,,,Crop | Environmental science | Geography | Forestry,,Crop | Environmental science,Geography | Forestry,['Zero hunger'],17,89.0,97.0,0.90917625,51,2.0,3.0,1.0,4.0,1.0,2.0,1.0,3.0,,7533
https://openalex.org/W3201523350,Extreme lows of wheat production in Brazil,2021-09-15,2021,article,Collaborator,Alex C. Ruane,58,113,middle,False,9,Environmental Research Letters,IOP Publishing,True,gold,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Food security', 'Cropping', 'Production (economics)', 'Yield (engineering)']",Climate change | Food security | Cropping | Production (economics) | Yield (engineering) | Environmental science | Commodity | Agricultural economics | Crop | Natural resource economics | Economics | Geography | Agriculture | Ecology | Forestry | Biology,,,Commodity,Climate change | Food security | Cropping | Production (economics) | Yield (engineering) | Environmental science | Agricultural economics | Crop | Natural resource economics | Economics | Geography | Agriculture | Ecology | Forestry | Biology,,Climate change | Food security | Cropping | Production (economics) | Yield (engineering) | Environmental science | Commodity | Agricultural economics | Crop,Natural resource economics | Economics | Geography | Agriculture | Ecology | Forestry | Biology,['Zero hunger'],17,96.0,98.0,0.93708428,24,,,5.0,5.0,4.0,3.0,,,,10468
https://openalex.org/W3128688099,Tree species as a biomonitor of metal pollution in arid Mediterranean environments: case for arid southern Tunisia,2021-02-05,2021,article,Collaborator,Kadambot H. M. Siddique,129,862,last,False,4,Environmental Science and Pollution Research,Springer Science+Business Media,False,closed,Heavy metals in environment,Pollution,Environmental Science,Physical Sciences,"['Bioaccumulation', 'Biomonitoring', 'Mediterranean climate', 'Bark (sound)', 'Botany']",Bioaccumulation | Biomonitoring | Mediterranean climate | Bark (sound) | Botany | Eucalyptus | Pollution | Eucalyptus camaldulensis | Ecotoxicology | Arid | Acacia | Biology | Environmental science | Ecology,Bark (sound) | Eucalyptus | Eucalyptus camaldulensis,Biomonitoring | Ecotoxicology | Acacia,Bioaccumulation,Mediterranean climate | Botany | Pollution | Arid | Biology | Environmental science | Ecology,,Bioaccumulation | Biomonitoring | Mediterranean climate | Bark (sound) | Botany | Eucalyptus | Pollution | Eucalyptus camaldulensis | Ecotoxicology | Arid | Acacia,Biology | Environmental science | Ecology,['Life below water'],17,90.0,100.0,0.62476671,39,,3.0,1.0,4.0,1.0,5.0,3.0,,,34118
https://openalex.org/W3091285806,Climate change impacts and adaptations for wheat employing multiple climate and crop modelsin Pakistan,2020-10-03,2020,article,Collaborator,Senthold Asseng,84,231,middle,False,11,Climatic Change,Springer Science+Business Media,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['DSSAT', 'Environmental science', 'Climate change', 'Sowing', 'Semi-arid climate']",DSSAT | Environmental science | Climate change | Sowing | Semi-arid climate | Crop | Crop simulation model | Climate model | Arid | Agronomy | Crop yield | Climatology | Ecology | Biology,,,,DSSAT | Environmental science | Climate change | Sowing | Semi-arid climate | Crop | Crop simulation model | Climate model | Arid | Agronomy | Crop yield | Climatology | Ecology | Biology,DSSAT | Environmental science,Climate change | Sowing | Semi-arid climate | Crop | Crop simulation model | Climate model | Arid | Agronomy | Crop yield,Climatology | Ecology | Biology,['Climate action'],17,94.0,99.0,0.91325035,20,1.0,4.0,3.0,2.0,4.0,3.0,,,,7533
https://openalex.org/W2922429921,Model‐Driven Multidisciplinary Global Research to Meet Future Needs: The Case for “Improving Radiation Use Efficiency to Increase Yield”,2019-03-14,2019,article,Collaborator,Senthold Asseng,84,231,first,True,11,Crop Science,Wiley,False,closed,Wheat and Barley Genetics and Pathology,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Multidisciplinary approach', 'Sustainability', 'Yield (engineering)', 'Trait', 'Field (mathematics)']",Multidisciplinary approach | Sustainability | Yield (engineering) | Trait | Field (mathematics) | Production (economics) | Business | Agricultural engineering | Agricultural economics | Computer science | Political science | Engineering | Economics | Biology | Mathematics | Ecology,,,Multidisciplinary approach,Sustainability | Yield (engineering) | Trait | Field (mathematics) | Production (economics) | Business | Agricultural engineering | Agricultural economics | Computer science | Political science | Engineering | Economics | Biology | Mathematics | Ecology,,Multidisciplinary approach | Sustainability | Yield (engineering) | Trait | Field (mathematics) | Production (economics),Business | Agricultural engineering | Agricultural economics | Computer science | Political science | Engineering | Economics | Biology | Mathematics | Ecology,"['Industry, innovation and infrastructure']",17,89.0,98.0,0.89855383,53,3.0,4.0,1.0,3.0,1.0,4.0,1.0,,,7533
https://openalex.org/W4403806323,"Effects of plastic film mulching on soil microbial carbon metabolic activity and functional diversity at different maize growth stages in cool, semi-arid regions",2024-10-28,2024,article,Collaborator,Kadambot H. M. Siddique,129,862,middle,False,6,Frontiers in Microbiology,Frontiers Media,True,gold,Soil Carbon and Nitrogen Dynamics,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Mulch', 'Agronomy', 'Soil carbon', 'Seedling', 'Biomass (ecology)']",Mulch | Agronomy | Soil carbon | Seedling | Biomass (ecology) | Biology | Plastic film | Water content | Nutrient | Environmental science | Soil water | Chemistry | Ecology,,,,Mulch | Agronomy | Soil carbon | Seedling | Biomass (ecology) | Biology | Plastic film | Water content | Nutrient | Environmental science | Soil water | Chemistry | Ecology,Mulch,Agronomy | Soil carbon | Seedling | Biomass (ecology) | Biology | Plastic film | Water content | Nutrient,Environmental science | Soil water | Chemistry | Ecology,[],17,99.0,100.0,0.95973485,54,,,,,8.0,9.0,,,,34118
https://openalex.org/W4404632338,Soil erosion projection and response to changed climate and land use and land cover on the Loess Plateau,2024-11-22,2024,article,Collaborator,Kadambot H. M. Siddique,129,862,last,False,6,Agricultural Water Management,Elsevier BV,True,gold,Soil erosion and sediment transport,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Loess plateau', 'Land cover', 'Loess', 'Land use', 'Environmental science']",Loess plateau | Land cover | Loess | Land use | Environmental science | Erosion | Hydrology (agriculture) | Physical geography | Climate change | Plateau (mathematics) | Soil science | Geology | Geography | Geomorphology | Geotechnical engineering | Oceanography | Ecology,,,,Loess plateau | Land cover | Loess | Land use | Environmental science | Erosion | Hydrology (agriculture) | Physical geography | Climate change | Plateau (mathematics) | Soil science | Geology | Geography | Geomorphology | Geotechnical engineering | Oceanography | Ecology,,Loess plateau | Land cover | Loess | Land use | Environmental science | Erosion | Hydrology (agriculture) | Physical geography | Climate change | Plateau (mathematics),Soil science | Geology | Geography | Geomorphology | Geotechnical engineering | Oceanography | Ecology,['Climate action'],17,90.0,100.0,0.96048943,43,,,,,5.0,11.0,1.0,,,34118
https://openalex.org/W3091285806,Climate change impacts and adaptations for wheat employing multiple climate and crop modelsin Pakistan,2020-10-03,2020,article,Target_author,Hoogenboom,93,468,last,False,11,Climatic Change,Springer Science+Business Media,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['DSSAT', 'Environmental science', 'Climate change', 'Sowing', 'Semi-arid climate']",DSSAT | Environmental science | Climate change | Sowing | Semi-arid climate | Crop | Crop simulation model | Climate model | Arid | Agronomy | Crop yield | Climatology | Ecology | Biology,,,,DSSAT | Environmental science | Climate change | Sowing | Semi-arid climate | Crop | Crop simulation model | Climate model | Arid | Agronomy | Crop yield | Climatology | Ecology | Biology,DSSAT | Environmental science,Climate change | Sowing | Semi-arid climate | Crop | Crop simulation model | Climate model | Arid | Agronomy | Crop yield,Climatology | Ecology | Biology,['Climate action'],17,94.0,99.0,0.91325035,20,1.0,4.0,3.0,2.0,4.0,3.0,,,,8879
https://openalex.org/W3049452316,Modeling the response of dry bean yield to irrigation water availability controlled by watershed hydrology,2020-08-17,2020,article,Target_author,Hoogenboom,93,468,middle,False,8,Agricultural Water Management,Elsevier BV,True,hybrid,Irrigation Practices and Water Management,Soil Science,Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Irrigation', 'Agronomy', 'Phaseolus', 'Dry bean']",Environmental science | Irrigation | Agronomy | Phaseolus | Dry bean | Deficit irrigation | Rainfed agriculture | Watershed | Agriculture | Hydrology (agriculture) | Dry season | Productivity | Water resources | Irrigation management | Ecology | Biology | Engineering,Dry bean,,,Environmental science | Irrigation | Agronomy | Phaseolus | Deficit irrigation | Rainfed agriculture | Watershed | Agriculture | Hydrology (agriculture) | Dry season | Productivity | Water resources | Irrigation management | Ecology | Biology | Engineering,,Environmental science | Irrigation | Agronomy | Phaseolus | Dry bean | Deficit irrigation | Rainfed agriculture | Watershed | Agriculture | Hydrology (agriculture) | Dry season | Productivity | Water resources,Irrigation management | Ecology | Biology | Engineering,"['Clean water and sanitation', 'Zero hunger']",17,89.0,99.0,0.76642723,85,2.0,4.0,5.0,3.0,2.0,1.0,,,,8879
https://openalex.org/W3216627425,Post-silking 15N labelling reveals an enhanced nitrogen allocation to leaves in modern maize (Zea mays) genotypes,2021-11-26,2021,article,Target_author,Ciampitti,58,222,last,True,5,Journal of Plant Physiology,Elsevier BV,False,closed,Plant nutrient uptake and metabolism,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Biology', 'Agronomy', 'Chromosomal translocation', 'Zea mays', 'Nitrogen']",Biology | Agronomy | Chromosomal translocation | Zea mays | Nitrogen | Hybrid | Crop | Chemistry | Gene,,,,Biology | Agronomy | Chromosomal translocation | Zea mays | Nitrogen | Hybrid | Crop | Chemistry | Gene,,Biology | Agronomy | Chromosomal translocation | Zea mays | Nitrogen | Hybrid | Crop,Chemistry | Gene,[],17,96.0,99.0,0.89146205,93,,1.0,5.0,3.0,5.0,3.0,,,,7622
https://openalex.org/W3136603690,Estimating the potential impact of climate change on sunflower yield in the Konya province of Turkey,2020-12-01,2020,article,Target_author,Hoogenboom,93,468,last,False,9,The Journal of Agricultural Science,Cambridge University Press,True,hybrid,Sunflower and Safflower Cultivation,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Climate change', 'Sunflower', 'Environmental science', 'Climate change scenario', 'Representative Concentration Pathways']",Climate change | Sunflower | Environmental science | Climate change scenario | Representative Concentration Pathways | Yield (engineering) | Agriculture | Arid | Rainfed agriculture | Climate model | Productivity | Agronomy | Mathematics | Agricultural engineering | Ecology | Biology,,,,Climate change | Sunflower | Environmental science | Climate change scenario | Representative Concentration Pathways | Yield (engineering) | Agriculture | Arid | Rainfed agriculture | Climate model | Productivity | Agronomy | Mathematics | Agricultural engineering | Ecology | Biology,Climate change | Sunflower,Environmental science | Climate change scenario | Representative Concentration Pathways | Yield (engineering) | Agriculture | Arid | Rainfed agriculture | Climate model | Productivity,Agronomy | Mathematics | Agricultural engineering | Ecology | Biology,[],17,89.0,99.0,0.87332426,52,3.0,1.0,5.0,6.0,,1.0,1.0,,,8879
https://openalex.org/W4313567686,Tiller biomass in low plant-density corn enhances transient C sink without direct harvest index detriment,2023-01-05,2023,article,Target_author,Ciampitti,58,222,last,True,8,Field Crops Research,Elsevier BV,False,closed,Crop Yield and Soil Fertility,Agronomy and Crop Science,Agricultural and Biological Sciences,Life Sciences,"['Tiller (botany)', 'Agronomy', 'Biomass (ecology)', 'Sink (geography)', 'Biomass partitioning']",Tiller (botany) | Agronomy | Biomass (ecology) | Sink (geography) | Biomass partitioning | Growing season | Environmental science | Leaf area index | Biology,,,,Tiller (botany) | Agronomy | Biomass (ecology) | Sink (geography) | Biomass partitioning | Growing season | Environmental science | Leaf area index | Biology,Tiller (botany) | Agronomy,Biomass (ecology) | Sink (geography) | Biomass partitioning | Growing season | Environmental science | Leaf area index | Biology,,[],17,94.0,99.0,0.96066752,52,,,,2.0,9.0,4.0,2.0,,,7622
https://openalex.org/W4366608282,A farmer data-driven approach for prioritization of agricultural research and development: A case study for intensive crop systems in the humid tropics,2023-04-21,2023,article,Target_author,Rattalino,28,38,middle,False,18,Field Crops Research,Elsevier BV,False,closed,Rice Cultivation and Yield Improvement,Plant Science,Agricultural and Biological Sciences,Life Sciences,"['Cropping', 'Agriculture', 'Yield (engineering)', 'Yield gap', 'Crop yield']",Cropping | Agriculture | Yield (engineering) | Yield gap | Crop yield | Crop | Agroforestry | Tropics | Cropping system | Rainfed agriculture | Agronomy | Food security | Geography | Environmental science | Biology | Ecology,,,,Cropping | Agriculture | Yield (engineering) | Yield gap | Crop yield | Crop | Agroforestry | Tropics | Cropping system | Rainfed agriculture | Agronomy | Food security | Geography | Environmental science | Biology | Ecology,,Cropping | Agriculture | Yield (engineering) | Yield gap | Crop yield | Crop | Agroforestry | Tropics | Cropping system | Rainfed agriculture | Agronomy | Food security,Geography | Environmental science | Biology | Ecology,['Zero hunger'],17,97.0,99.0,0.9607454,61,,,,2.0,5.0,5.0,5.0,,,1457
https://openalex.org/W2809800448,"Fuzzy Union to Assess Climate Suitability of Annual Ryegrass (Lolium multiflorum), Alfalfa (Medicago sativa) and Sorghum (Sorghum bicolor)",2018-06-29,2018,article,Collaborator,Cheryl Porter,36,57,middle,False,5,Scientific Reports,Nature Portfolio,True,gold,Sustainable Agricultural Systems Analysis,Environmental Chemistry,Environmental Science,Physical Sciences,"['Sorghum', 'Lolium multiflorum', 'Fuzzy logic', 'Agronomy', 'Norm (philosophy)']",Sorghum | Lolium multiflorum | Fuzzy logic | Agronomy | Norm (philosophy) | Medicago sativa | Mathematics | Sweet sorghum | Biology | Computer science | Artificial intelligence,,Norm (philosophy),Lolium multiflorum | Fuzzy logic | Medicago sativa,Sorghum | Agronomy | Mathematics | Sweet sorghum | Biology | Computer science | Artificial intelligence,Sorghum | Lolium multiflorum,Fuzzy logic | Agronomy | Norm (philosophy) | Medicago sativa | Mathematics | Sweet sorghum,Biology | Computer science | Artificial intelligence,['Climate action'],17,90.0,98.0,0.76643397,58,1.0,1.0,5.0,3.0,5.0,,,2.0,,2258
https://openalex.org/W4411497385,Climate-driven global cropland changes and consequent feedbacks,2025-06-20,2025,article,Collaborator,Zhenong Jin,39,55,last,False,12,Nature Geoscience,Nature Portfolio,False,closed,Climate change impacts on agriculture,"Ecology, Evolution, Behavior and Systematics",Agricultural and Biological Sciences,Life Sciences,"['Environmental science', 'Climatology', 'Climate change', 'Climate model', 'Geology']",Environmental science | Climatology | Climate change | Climate model | Geology | Oceanography,,,,Environmental science | Climatology | Climate change | Climate model | Geology | Oceanography,,Environmental science | Climatology | Climate change | Climate model,Geology | Oceanography,['Climate action'],17,99.0,100.0,0.99906376,62,,,,,,7.0,10.0,,,4031
